country,namePlant,latitude,longitude,primaryfuel
Australia,West Kiewa (Mount Beauty Hydro Scheme),-36.7601,147.186,hydro
Australia,West Kalgoorlie,-30.7806,121.4234,oil
Australia,West Illawarra Leagues Club,-34.4515,150.8429,oil
Australia,West Angelas Mine,-23.1546,118.7245,gas
Australia,Wemen Solar Farm,-34.8027,142.5457,solar
Australia,Williamsdale,-35.571,149.128,solar
Australia,Weddell,-12.5771,130.9502,gas
Australia,Waubra Wind Farm,-37.3575,143.6037,wind
Australia,Wattle Point Wind Farm,-35.1104,137.7058,wind
Australia,Waterloo Wind Farm,-34.001,138.9109,wind
Australia,Warrego,-19.4434,133.8236,gas
Australia,Warragamba,-33.8832,150.5965,hydro
Australia,Warmun,-17.0259,128.2113,oil
Australia,Wallerawang C,-33.4028,150.0833,coal
Australia,Walkaway Wind Farm,-28.9229,114.9282,wind
Australia,Wagerup Bauxite Mine and Alumina Refinery,-32.9145,115.917,gas
Australia,Wagerup,-32.916,115.9186,gas
Australia,Wadeye,-14.2602,129.5368,gas
Australia,Visy Pulp and Paper Tumut,-35.2959,148.1371,biomass
Australia,Wayatinah,-42.4272,146.5347,hydro
Australia,Wilmot,-41.4833,146.1251,hydro
Australia,Wilpena Solar Farm,-31.5234,138.6198,solar
Australia,Wiluna,-26.5922,120.2185,oil
Australia,Mandurah,-32.5079,115.759,waste
Australia,Yurralyi Maya (Karratha Seven Mile),-20.762,116.742,gas
Australia,Yulara,-25.2323,130.9912,gas
Australia,Yatpool,-34.407,142.179,solar
Australia,Yarwun,-23.8306,151.1519,gas
Australia,Yarrawonga,-36.0094,145.9995,hydro
Australia,Yambuk Wind Farm,-38.3079,142.0151,wind
Australia,Yaloak South Wind Farm,-37.7281,144.2408,wind
Australia,Yallourn,-38.177,146.3428,coal
Australia,Xstata X41,-20.7437,139.4803,gas
Australia,Wyndham,-37.9375,144.5902,waste
Australia,Wyangala A,-33.981,148.9473,hydro
Australia,Worsley Cogeneration,-33.2365,116.0637,gas
Australia,Worsley,-33.2355,116.0688,coal
Australia,Woodman Point,-32.1424,115.7713,waste
Australia,Woodlawn Wind Farm,-35.0861,149.5716,wind
Australia,Woodlawn Bioreactor,-35.059,149.5769,waste
Australia,Wonthaggi Wind Farm,-38.6037,145.5462,wind
Australia,Wollert,-37.583,145.0487,waste
Australia,Wodgina,-21.1739,118.6747,gas
Australia,Wivenhoe Hydroelectric,-27.3722,152.632,hydro
Australia,Wivenhoe,-27.3952,152.6092,hydro
Australia,Wingfield II,-34.8321,138.5489,waste
Australia,Wingfield I,-34.8348,138.5572,waste
Australia,Windy Hill Wind Farm,-17.5922,145.5306,wind
Australia,Windimurra Vanadium Mine,-28.2933,118.5371,gas
Australia,Wiluna Gold Mine,-26.6316,120.2519,gas
Australia,Visy Paper Gibson Island,-27.4405,153.1158,biomass
Australia,Snuggery,-37.6646,140.4156,gas
Australia,Valley (Peaking Facility),-38.2536,146.5892,gas
Australia,Valdora,-26.56,153.025,solar
Australia,Tarong,-26.7824,151.9153,coal
Australia,Taralga Wind Farm,-34.4314,149.8652,wind
Australia,Tamar Valley,-41.1401,146.9036,gas
Australia,Tamala Park,-31.7078,115.7266,waste
Australia,Tallawarra,-34.5228,150.8081,gas
Australia,Tailem Bend Solar Farm,-35.2708,139.4924,solar
Australia,Tahmoor,-34.2482,150.5808,gas
Australia,Tableland,-17.1193,145.345,biomass
Australia,Symex Port Melbourne,-37.8298,144.9444,gas
Australia,Swanbank E,-27.6554,152.8179,gas
Australia,Swan Hill,-35.342,143.518,solar
Australia,Susan River,-25.32,152.405,solar
Australia,Tarong (Oil),-26.7858,151.9172,oil
Australia,Sunrise Dam,-29.0927,122.4393,gas
Australia,Suncoast Gold Macadamia,-26.2261,152.6981,biomass
Australia,Sun Metals Solar Farm,-19.3355,146.8885,solar
Australia,Summerhill,-32.891,151.65,solar
Australia,Studland Bay (Woolnorth) Wind Farm,-40.7788,144.7362,wind
Australia,Starfish Hill Wind Farm,-35.5678,138.1432,wind
Australia,Stapylton Green Energy,-27.7334,153.2463,biomass
Australia,Stanwell,-23.5097,150.3195,coal
Australia,St George Leagues Club,-33.9748,151.1294,oil
Australia,Springvale,-37.9733,145.1396,waste
Australia,South Johnstone,-17.6057,145.991,biomass
Australia,South Cardup (Shale Road Landfill),-32.2664,116.0193,waste
Australia,Somerton,-37.6318,144.9531,gas
Australia,Sunraysia,-34.804,143.491,solar
Australia,Tarong North,-26.7758,151.9146,coal
Australia,Tarraleah,-42.3012,146.4572,hydro
Australia,Tatura Biogas Generation Plant,-36.4793,145.235,waste
Australia,Uterne Solar,-23.7685,133.8682,solar
Australia,Uranquinty,-35.1794,147.2157,gas
Australia,Upper Lake Margaret,-42.0046,145.5437,hydro
Australia,University of Queensland (St Lucia Campus) Solar Array,-27.495,153.0101,solar
Australia,Tungatinah,-42.2967,146.4565,hydro
Australia,Tumut 3,-35.6112,148.2917,hydro
Australia,Tumut 2 (Upper Tumut),-35.8814,148.3672,hydro
Australia,Tumut 1 (Upper Tumut),-35.9517,148.3637,hydro
Australia,Tully Sugar Mill,-17.9373,145.9267,biomass
Australia,Tribute,-41.8129,145.6538,hydro
Australia,Trevallyn,-41.4226,147.1119,hydro
Australia,Traralgon Network Support Station,-38.1793,146.5654,waste
Australia,Townsville,-19.2011,146.6187,gas
Australia,Tower Mine,-34.2207,150.7179,gas
Australia,Torrens Island B,-34.8052,138.5226,gas
Australia,Torrens Island A,-34.8068,138.5213,gas
Australia,Toora Wind Farm,-38.6451,146.3441,wind
Australia,Tomago Aluminium Smelter,-32.8217,151.7178,gas
Australia,Tods Corner,-41.9707,146.7938,hydro
Australia,Timber Creek,-15.6562,130.479,oil
Australia,Ti Tree Bioenergy,-27.6802,152.6593,waste
Australia,The Drop,-35.6043,145.7837,hydro
Australia,Terminal Storage,-34.8393,138.7112,hydro
Australia,Teralba,-32.9455,151.6119,gas
Australia,Tennant Creek,-19.6549,134.1753,gas
Australia,Telfer Gold Mine,-21.7129,122.2091,gas
Australia,Tea Tree Gully,-34.8303,138.7129,waste
Australia,Vales Point B,-33.1607,151.5431,coal
Australia,Macknade Sugar Mill,-18.589,146.258,biomass
Australia,Longford,-38.2236,147.1657,gas
Australia,Mackay,-21.1446,149.1591,gas
Australia,Cloudbreak,-22.3247,119.404,oil
Australia,Clermont Solar Farm,-22.8446,147.5855,solar
Australia,Clements Gap Wind Farm,-33.5086,138.1192,wind
Australia,Claytons,-37.9502,145.1187,waste
Australia,Clare Solar Farm,-19.8398,147.2105,solar
Australia,Christmas Creek Iron Ore Mine,-22.399,119.732,oil
Australia,Childers,-25.28,152.38,solar
Australia,Charlestown Square,-32.9643,151.6936,gas
Australia,Channel Island,-12.555,130.8666,gas
Australia,Challicum Hills Wind Farm,-37.3898,143.114,wind
Australia,Cethana,-41.4787,146.1349,hydro
Australia,Cawse Nickel Mine,-30.3808,121.1635,gas
Australia,Clover,-36.7853,147.2205,hydro
Australia,Cathedral Rocks Wind Farm,-34.8509,135.5852,wind
Australia,Carnarvon,-24.8692,113.6754,gas
Australia,Capral (Aluminium Smelter),-32.7897,151.4813,gas
Australia,Capital Hill Wind Farm,-35.166,149.5186,wind
Australia,Cape Sir William Grant Wind Farm,-38.3976,141.6209,wind
Australia,Cape Preston,-21.0767,116.159,gas
Australia,Cape Nelson South Wind Farm,-38.412,141.543,wind
Australia,Cape Nelson North Wind Farm,-38.3676,141.543,wind
Australia,Cape Lambert,-20.6488,117.1407,gas
Australia,Cape Bridgewater Wind Farm,-38.3577,141.385,wind
Australia,Canunda Wind Farm,-37.7603,140.4033,wind
Australia,Cannington Mine,-21.8601,140.9158,gas
Australia,Canning Vale,-32.0739,115.8914,waste
Australia,Catagunya,-42.4524,146.5977,hydro
Australia,Cluny,-42.5064,146.6812,hydro
Australia,Cockburn,-32.2001,115.7737,gas
Australia,Codrington Wind Farm,-38.2835,141.9547,wind
Australia,Dry Creek,-34.8475,138.5818,gas
Australia,Diamantina,-20.7837,139.4833,gas
Australia,Devils Gate,-41.3505,146.2632,hydro
Australia,Derby,-17.3141,123.6441,gas
Australia,Denham Diesel Backup,-25.9167,113.534,oil
Australia,DeGrussa,-25.55,119.317,solar
Australia,Daydream Solar Farm ,-20.4947,147.7707,solar
Australia,Darwin DRW,-12.4157,130.8908,solar
Australia,Dartmouth (Mount Beauty Hydro Scheme),-36.5564,147.5206,hydro
Australia,Darlot Gold Mine,-27.8972,121.2698,gas
Australia,Darling Downs Solar Farm,-27.1169,150.8942,solar
Australia,Darling Downs,-27.1169,150.8942,gas
Australia,Dampier,-20.648,116.7219,gas
Australia,Daandine,-27.0863,150.943,gas
Australia,Cullerin Range Wind Farm,-34.805,149.4001,wind
Australia,Crowlands Wind Farm,-37.1216,143.1537,wind
Australia,Crookwell Wind Farm,-34.5165,149.5425,wind
Australia,Corio,-38.0587,144.4056,waste
Australia,Coral Bay Diesel Backup,-23.1521,113.7762,oil
Australia,Copeton,-29.9102,150.9235,hydro
Australia,Condong Sugar Mill,-28.3138,153.4341,biomass
Australia,Condamine A,-26.6682,150.27,gas
Australia,Collinsville Solar Farm,-20.5411,147.8074,solar
Australia,Collinsville,-20.5447,147.8049,coal
Australia,Collie A,-33.3422,116.2612,coal
Australia,Collie (Bluewaters),-33.331,116.229,coal
Australia,Collgar Wind Farm,-31.5432,118.4566,wind
Australia,Camballin,-18.0278,124.1621,gas
Australia,Dubbo,-32.273,148.658,solar
Australia,Callide C,-24.3449,150.6182,coal
Australia,Callide A,-24.334,150.628,coal
Australia,Berwick,-38.1197,145.2665,waste
Australia,Berrimah,-12.4262,130.9195,gas
Australia,Bendeela (Shoalhaven Scheme),-34.7337,150.4669,hydro
Australia,Bell Bay (Bell Bay Three),-41.1429,146.903,gas
Australia,Belconnen,-35.2142,148.9872,waste
Australia,Bayswater,-32.3953,150.9491,coal
Australia,Bastyan,-41.736,145.5321,hydro
Australia,Barron Gorge,-16.8502,145.6465,hydro
Australia,Barcaldine YD,-23.5388,145.2732,solar
Australia,Barcaldine KDB,-23.549,145.318,solar
Australia,Barcaldine (Len Wishaw),-23.5525,145.3142,gas
Australia,Bannerton Solar Farm,-34.6899,142.7452,solar
Australia,Beryl AU,-32.353,149.468,solar
Australia,Bankstown Sports Club,-33.9197,151.0332,oil
Australia,Ballarat Base Hospital,-37.5596,143.8469,gas
Australia,Bairnsdale,-37.8429,147.5639,gas
Australia,Argyle Diamond Mine,-16.7162,128.4031,oil
Australia,Ararat Wind Farm,-37.2385,143.0794,wind
Australia,Appin (Mine),-34.2082,150.7722,gas
Australia,Angurugu,-13.8584,136.4209,oil
Australia,Anglesea,-38.3861,144.1828,coal
Australia,Angaston,-34.5034,139.0246,oil
Australia,Amcor Gawler,-34.5509,138.7659,oil
Australia,Albany Wind Farm,-35.0641,117.7977,wind
Australia,Adelaide Showgrounds,-34.9453,138.5882,solar
Australia,Mackintosh,-41.6997,145.6461,hydro
Australia,Banimboola,-36.5344,147.4594,hydro
Australia,Bidyadanga,-18.6816,121.7848,oil
Australia,Blayney Wind Farm,-33.6219,149.1982,wind
Australia,Blowering,-35.3986,148.2463,hydro
Australia,CSIRO Energy Centre,-32.8835,151.7275,solar
Australia,Butlers Gorge,-42.2669,146.2618,hydro
Australia,Burrup Peninsula (Pluto Phase 1),-20.5937,116.7802,gas
Australia,Burrup Peninsula (Karratha Gas Plant),-20.6286,116.7821,gas
Australia,Burrinjuck Power Station,-35.0025,148.5834,hydro
Australia,Burrendong,-32.6646,149.108,hydro
Australia,Bungala II,-32.408,137.841,solar
Australia,Bungala I,-32.427,137.838,solar
Australia,Bulwer Island,-27.4036,153.1363,gas
Australia,Browns Plains,-27.6721,153.0663,waste
Australia,Brown Mountain,-36.5951,149.474,hydro
Australia,Broome,-17.981,122.2046,gas
Australia,Brooklyn,-37.818,144.8319,waste
Australia,Broken Hill Solar Plant,-31.9867,141.3915,solar
Australia,Broken Hill,-31.9863,141.4203,gas
Australia,Broadwater,-29.0118,153.4335,biomass
Australia,Broadmeadows,-37.6878,144.9663,waste
Australia,Brisbane BNE,-27.404,153.11,solar
Australia,Brewer,-23.8817,133.8281,gas
Australia,Bremer Bay Diesel Backup,-34.4018,119.3888,oil
Australia,Braemar 2,-27.1128,150.9049,gas
Australia,Braemar 1,-27.1109,150.9053,gas
Australia,Bogong (Mount Beauty Hydro Scheme),-36.8055,147.228,hydro
Australia,Bodangora Wind Farm,-32.4146,149.0998,wind
Australia,Boco Rock,-36.5763,149.1267,wind
Australia,Bluff Point (Woolnorth) Wind Farm,-40.7207,144.6869,wind
Australia,Blue Lake Milling Power Plant,-36.3164,140.7575,oil
Australia,Callide B,-24.3449,150.6197,coal
Australia,EarthPower Biomass Plant,-33.8204,151.042,waste
Australia,Colongra,-33.2099,151.5448,gas
Australia,Eastern Creek 2,-33.8125,150.8617,waste
Australia,Ladbroke Grove,-37.4567,140.7827,gas
Australia,Kwinana Swift,-32.2243,115.7783,gas
Australia,Kwinana NewGen,-32.202,115.7728,gas
Australia,Eastern Creek,-33.8142,150.8537,waste
Australia,Kwinana Cogeneration,-32.2225,115.7661,gas
Australia,Kwinana (Alcoa Refinery),-32.1946,115.7797,gas
Australia,Kwinana,-32.197,115.7759,gas
Australia,Kununurra,-15.7796,128.7395,oil
Australia,Koombooloomba,-17.8313,145.6034,hydro
Australia,Kogan Creek,-26.9177,150.7493,coal
Australia,King Island (Currie),-39.9388,143.892,oil
Australia,Kidston I,-18.89,144.14,solar
Australia,Lake Bonney Stage 1 Wind Farm,-37.7815,140.4058,wind
Australia,Kiata Wind Farm,-36.3966,141.7474,wind
Australia,Katherine,-14.4587,132.2445,gas
Australia,Karratha,-20.7626,116.8375,gas
Australia,Kareeya,-17.767,145.5779,hydro
Australia,Karadoc Solar Farm,-34.4154,142.2521,solar
Australia,Kangaroo Valley (Shoalhaven Scheme),-34.723,150.4795,hydro
Australia,Kambalda,-31.1919,121.6741,gas
Australia,Kalgoorlie Nickel Smelter,-30.8737,121.4842,gas
Australia,Kalgoorlie (Parkeston),-30.7378,121.5065,gas
Australia,Kalbarri Wind Farm,-27.8995,114.1946,wind
Australia,Kalamunda,-31.9768,115.9988,oil
Australia,Kalamia Sugar Mill,-19.5223,147.4152,biomass
Australia,KRC Cogeneration Plant,-27.4453,153.1185,gas
Australia,Kemerton,-33.1633,115.7805,gas
Australia,Lake Bonney Stage 2 Wind Farm,-37.8149,140.4195,wind
Australia,Lake Bonney Stage 3 Wind Farm,-37.7505,140.393,wind
Australia,Lake Cargelligo CSP,-33.311,146.4092,solar
Australia,Macarthur Wind Farm,-38.0648,142.1844,wind
Australia,Lucas Heights II,-34.0481,150.9739,waste
Australia,Lucas Heights I,-34.0293,151.0021,waste
Australia,Loy Yang B,-38.2564,146.5864,coal
Australia,Loy Yang A,-38.2536,146.5746,coal
Australia,Lower Rubicon,-37.3027,145.8458,hydro
Australia,Lower Lake Margaret,-42.0147,145.5261,hydro
Australia,Lonsdale,-35.1097,138.491,oil
Australia,Lincoln Gap,-32.5645,137.5572,wind
Australia,Lilyvale Solar Farm,-23.0875,148.439,solar
Australia,Liddell Solar Thermal,-32.3761,150.9797,solar
Australia,Liddell,-32.3713,150.9776,coal
Australia,Liapootah,-42.3763,146.5099,hydro
Australia,Leonora,-28.8811,121.3213,gas
Australia,Leonards Hill,-37.4271,144.1222,wind
Australia,Lemonthyme,-41.6038,146.139,hydro
Australia,Leinster Nickel Mine,-27.8141,120.699,gas
Australia,Leichhardt,-20.7835,139.4864,gas
Australia,Laverton North,-37.8416,144.7887,gas
Australia,Laverton (Granny Smith Gold Mine),-28.8096,122.415,oil
Australia,Laverton,-28.6216,122.3965,oil
Australia,Landfill Management Services Shoal Bay,-12.3892,130.9254,waste
Australia,Lakeland QLD,-15.869,144.862,solar
Australia,Lake William Hovell,-36.9129,146.3921,hydro
Australia,Lake Keepit,-30.8792,150.4914,hydro
Australia,Lake Glenmaggie,-37.9047,146.8011,hydro
Australia,Lake Echo,-42.2537,146.6207,hydro
Australia,Jundee Gold Mine,-26.3712,120.5776,gas
Australia,Jounama,-35.562,148.3055,hydro
Australia,Kwinana High Efficiency Gas Turbine Plant,-32.1973,115.7754,gas
Australia,Jindabyne Dam Mini Hydro,-36.4351,148.6333,hydro
Australia,Grasmere Wind Farm (Albany Stage II),-35.0507,117.7638,wind
Australia,Grange Avenue,-33.7029,150.8312,waste
Australia,Gosnells,-32.0228,116.0129,waste
Australia,Gordon,-42.7405,145.9828,hydro
Australia,Goondiwindi,-28.325,150.375,solar
Australia,Glenorchy,-42.8415,147.255,waste
Australia,Glennies Creek,-32.4598,151.1286,gas
Australia,Glenbawn,-32.1097,150.9982,hydro
Australia,Gladstone,-23.8508,151.2187,coal
Australia,German Creek,-22.9281,148.5515,gas
Australia,Geraldton,-28.7701,114.6485,gas
Australia,Gannawarra Solar Farm,-35.6762,143.4553,solar
Australia,Greenough River Solar Farm,-28.9043,115.1119,solar
Australia,Fitzroy Crossing,-18.1956,125.5597,gas
Australia,Exmouth,-21.9465,114.125,gas
Australia,Esperance Wind Farm Ten Mile Lagoon,-33.8802,121.769,wind
Australia,Esperance Wind Farm Nine Mile Beach,-33.8927,121.7778,wind
Australia,Esperance,-33.8762,121.8998,gas
Australia,Eraring,-33.0617,151.5223,oil
Australia,Energy Brix,-38.2546,146.4137,coal
Australia,John Butters,-42.1548,145.5345,hydro
Australia,Emu Downs,-30.489,115.416,solar
Australia,Emerald Solar Farm,-23.5084,148.1347,solar
Australia,Elliott,-17.5504,133.5393,oil
Australia,Eildon Small Hydro,-37.2431,145.8974,hydro
Australia,Eildon,-37.222,145.9215,hydro
Australia,Fisher,-41.6732,146.2687,hydro
Australia,Griffith Solar Farm,-34.3155,146.1094,solar
Australia,Emu Downs Wind Farm,-30.4882,115.3768,wind
Australia,Gullen Range Wind Farm,-34.6149,149.4597,wind
Australia,Gullen,-34.61,149.476,solar
Australia,Jeeralang B,-38.2746,146.4249,gas
Australia,Jeeralang A,-38.2753,146.4263,gas
Australia,Jacks Gully,-34.0734,150.7427,waste
Australia,Invicta Sugar Mill,-19.5167,147.1065,biomass
Australia,Inkerman Sugar Mill,-19.6422,147.4016,biomass
Australia,Hunter Valley,-32.3893,150.9664,gas
Australia,Hunter,-32.836,151.4505,oil
Australia,Hume,-36.1066,147.0326,hydro
Australia,Hughendon,-20.875,144.17,solar
Australia,Hopetoun Wind Turbines,-33.9078,120.1297,wind
Australia,Hopetoun Diesel Backup,-33.905,120.1299,oil
Australia,Hobart,-42.8883,147.2888,waste
Australia,Highbury,-34.849,138.7203,waste
Australia,Isis Central Sugar Mill,-25.194,152.2086,biomass
Australia,Hazelwood,-38.2731,146.3923,coal
Australia,Henderson,-32.165,115.8008,waste
Australia,Hallam Road,-38.0535,145.2699,waste
Australia,Guthega,-36.3501,148.4135,hydro
Australia,Hallett,-33.3487,138.7517,gas
Australia,Hallett 1 Brown Hill Wind Farm,-33.3397,138.7323,wind
Australia,Hallet 5 - The Bluff,-33.3855,138.7928,wind
Australia,Gunning,-34.6977,149.3861,wind
Australia,Halls Creek,-18.2328,127.6619,gas
Australia,Hamilton Solar Farm,-20.5048,147.7671,solar
Australia,Haughton River Solar Farm,-19.733,147.0483,solar
Australia,Hayman Solar Farm,-20.4877,147.7449,solar
Australia,Hallett 2 Hallet Hill Wind Farm,-33.5226,138.8552,wind
Austria,Pichlern,47.65,13.6667,hydro
Austria,Rabenstein,47.35,13.6833,hydro
Austria,Retznei,46.7333,15.5667,hydro
Austria,Rodundwerk I,47.085,9.8813,hydro
Austria,Simmering,48.1815,16.4334,gas
Austria,Rosenau,48.489,14.6288,hydro
Austria,Schonau,48.3946,14.7302,hydro
Austria,Schwabeck,46.658,14.8726,hydro
Austria,Schwarzach,47.3152,13.1389,hydro
Austria,Rodundwerk II,47.0847,9.8744,hydro
Austria,Rosegg-St. James,46.5696,14.0268,hydro
Austria,Passau-Ingling,48.5536,13.4371,hydro
Austria,Peggau,47.2,15.35,hydro
Austria,Paternion,46.7209,13.6453,hydro
Austria,Ottensheim-Wilhering,48.3166,14.1512,hydro
Austria,Obervogau,46.745,15.5847,hydro
Austria,Obervermuntwerk,46.9271,10.0539,hydro
Austria,Oberaudorf Ebbs,47.6413,12.1989,hydro
Austria,Nussdorf near Vienna,47.2167,14.4833,hydro
Austria,St. Georgen,47.5333,14.3667,hydro
Austria,Neuötting,40.1247,-8.7751,hydro
Austria,Niklai,46.8167,13.3167,hydro
Austria,Pernegg,47.3598,15.3424,hydro
Austria,St. Johann,47.3386,13.1974,hydro
Austria,Walgauwerk,47.192,9.6815,hydro
Austria,St. Pantaleon,48.0076,12.8942,hydro
Austria,Mellach run power plant,46.8833,15.5167,hydro
Austria,Ybbs-Persenbeug,48.1892,15.0682,hydro
Austria,Windpark Bruck-Göttlesbrunn,48.095,16.89,wind
Austria,Wind Park Petronell-Carnuntum II,48.09,16.844,wind
Austria,Wind Park Hollern II,48.09,16.844,wind
Austria,Wind Park Bruck an der Leitha,48.0338,16.7264,wind
Austria,Weyer,48.1465,14.1176,hydro
Austria,Werfen-Pfarrwerfen,47.4698,13.1945,hydro
Austria,Weissenegg,46.8167,15.8667,hydro
Austria,Wallsee-Mitterkirchen,48.1666,14.6953,hydro
Austria,Wallnerau underwater stage,47.3833,12.6,hydro
Austria,Wallnerau Salzach stage,47.316,13.141,hydro
Austria,Villach,46.6329,13.8294,hydro
Austria,Vienna-Freudenau,48.1766,16.4814,hydro
Austria,Vermuntwerk,46.9684,10.0599,hydro
Austria,Urreiting,47.3749,13.2101,hydro
Austria,Tuxbach,47.1485,11.8225,hydro
Austria,Triebenbach,47.5,14.4667,hydro
Austria,Timelkam,48.0122,13.5895,gas
Austria,Ternberg,47.9333,14.35,hydro
Austria,Steinfeld,46.7656,13.2717,hydro
Austria,Staning,48.1007,14.4568,hydro
Austria,St. Veit,47.3214,13.1744,hydro
Austria,St. Martin,47.4467,15.2849,hydro
Austria,Melk,48.2232,15.3042,hydro
Austria,Kopswerk II,46.975,10.043,hydro
Austria,Mandling,47.4,13.5667,hydro
Austria,Greifenstein,48.3553,16.2424,hydro
Austria,Gratkorn,47.1333,15.35,hydro
Austria,Gerlos,47.2342,11.8997,hydro
Austria,Gaming,48.1766,16.4813,hydro
Austria,Gabersdorf,46.7772,15.5842,hydro
Austria,Friesach,47.1667,15.3333,hydro
Austria,Freudenau Danube,48.1764,16.4811,hydro
Austria,Fisching,47.1667,14.7333,hydro
Austria,Ferlach Maria Rain,46.5462,14.2985,hydro
Austria,Feldkirchen,46.8638,13.3355,hydro
Austria,Hieflau,47.6,14.7333,hydro
Austria,Feistritz-Ludmannsdorf,46.5347,14.1712,hydro
Austria,Ering-Frauenstein,48.2194,13.16,hydro
Austria,Donaustadt,48.2,16.4633,gas
Austria,Dionysen,47.4167,15.2833,hydro
Austria,Braunau-Simbach,48.244,13.006,hydro
Austria,Bischofshofen,47.407,13.2205,hydro
Austria,Aschach,48.3853,14.023,hydro
Austria,Arnstein,47.0167,15.1667,hydro
Austria,Altenmarkt,46.7667,15.55,hydro
Austria,Abwinden-Asten,48.248,14.4305,hydro
Austria,Mayrhofen,47.1581,11.8501,hydro
Austria,Erzbach,47.6,14.7333,hydro
Austria,Hieflau-Erzbach,47.6,14.7333,hydro
Austria,Funsingau,47.2354,12.0583,hydro
Austria,KW Amlach,46.8142,12.7618,hydro
Austria,Malta main stage,47.0659,13.3539,hydro
Austria,Malta Secondary school,47.0659,13.3539,hydro
Austria,Lünerseewerk,47.074,9.874,hydro
Austria,Low Tuxbach - Small power plant Stillupp,47.1485,11.8225,hydro
Austria,Jochenstein,48.5184,13.7076,hydro
Austria,Leoben,47.3833,15.1,hydro
Austria,Lebring,46.8522,15.5383,hydro
Austria,Laufnitzdorf,47.3,15.3167,hydro
Austria,Landl,47.65,14.7167,hydro
Austria,Krippau,47.6833,14.7,hydro
Austria,Kreuzeck days storage,46.8727,13.3117,hydro
Austria,Kreuzbergmaut,47.4412,13.2108,hydro
Austria,Losenstein,47.9243,14.4367,hydro
Austria,Klammsee,47.2591,12.7389,hydro
Austria,Klaus,47.8314,14.1572,hydro
Austria,KW Imst,47.2122,10.7215,hydro
Austria,KW Jenbach,47.3932,11.7886,hydro
Austria,KW Kühtai,47.2078,11.0057,hydro
Austria,KW Silz,47.2696,10.9678,hydro
Austria,KW Kaunertal,47.0678,10.6652,hydro
Austria,Kaprun Oberstufe,47.1968,12.7192,hydro
Austria,Kaprun main stage,47.2591,12.7389,hydro
Austria,Kellerberg,46.67,13.6886,hydro
Austria,Kaprun Limberg II,47.1985,12.7223,hydro
Azerbaijan,Yenikend,40.9193,46.2829,hydro
Azerbaijan,Sangachal ES,40.1794,49.47,gas
Azerbaijan,Varvara,40.6837,47.0926,hydro
Azerbaijan,Sumqayit,40.6036,49.6332,gas
Azerbaijan,Shimal,40.4995,50.2077,gas
Azerbaijan,Shamkir,40.9487,46.168,hydro
Azerbaijan,Mingechevir,40.79,47.0287,hydro
Azerbaijan,Baku ES,40.3734,49.9192,gas
Azerbaijan,Janub,39.8943,48.9173,gas
