country,country_long,name,latitude,longitude,primary_fuel
ITA,Italy,MESE,46.3063,9.3823,Hydro
ITA,Italy,MILAZZO,38.2212,15.2383,Gas
ITA,Italy,MONASTERO,46.1556,9.6439,Hydro
ITA,Italy,MONCALIERI,44.993,7.6755,Gas
ITA,Italy,MONTALTO (Alessandro Volta),42.3572,11.5373,Gas
ITA,Italy,MONTEFERRANTE,41.9547,14.3884,Wind
ITA,Italy,MONTEVERDI 1,43.1862,10.7657,Geothermal
ITA,Italy,MONTEVERDI 2,43.1971,10.7652,Geothermal
ITA,Italy,MONTORIO,42.5831,13.6383,Hydro
ITA,Italy,MUCONE 1S,39.4929,16.3838,Hydro
ITA,Italy,Macchiareddu,39.2456,8.9567,Solar
ITA,Italy,Macchie Parisi,40.536,17.888,Solar
ITA,Italy,Maddaloni,41.0197,14.37,Gas
ITA,Italy,Mandrella Solar Power Plant,40.1137,18.1396,Solar
ITA,Italy,Manduria,40.444,17.64,Solar
ITA,Italy,Manduria A,40.4522,17.6056,Solar
ITA,Italy,Manzano,45.966,13.373,Solar
ITA,Italy,Marrubiu 1+2,39.7386,8.6647,Solar
ITA,Italy,Massazza A,45.4819,8.1081,Solar
ITA,Italy,Masseria Martellotta Solar Power Plant,40.5778,16.9715,Solar
ITA,Italy,Masseria Rossa 1 Solar Power Plant,40.4117,17.4247,Solar
ITA,Italy,Massoli Terni Solar Power Plant,42.5107,12.6187,Solar
ITA,Italy,Maviglia Solar Power Plant,40.3175,17.5873,Solar
ITA,Italy,MdC A,42.388,11.57,Solar
ITA,Italy,MdC ENEL,42.3599,11.5203,Solar
ITA,Italy,MdC ESA,42.388,11.607,Solar
ITA,Italy,MdC III+IV,42.409,11.5717,Solar
ITA,Italy,MdC Octopus,42.387,11.587,Solar
ITA,Italy,MdC Octopus N,42.425,11.58,Solar
ITA,Italy,MdC Octopus NW,42.415,11.575,Solar
ITA,Italy,MdC Octopus S,42.387,11.587,Solar
ITA,Italy,MdC Octopus SE,42.385,11.602,Solar
ITA,Italy,MdC Octopus SW,42.396,11.561,Solar
ITA,Italy,MdC SolarWorld,42.3954,11.5949,Solar
ITA,Italy,Meatiri Solar Power Plant,40.1563,18.2334,Solar
ITA,Italy,Mesagne 1,40.533,17.89,Solar
ITA,Italy,Mesagne C,40.489,17.844,Solar
ITA,Italy,Mesagne E,40.6,17.797,Solar
ITA,Italy,Mesagne Greenhouses,40.599,17.791,Solar
ITA,Italy,Mesagne ITA-3,40.5423,17.9046,Solar
ITA,Italy,Monfalcone power station,45.7979,13.5455,Coal
ITA,Italy,Monreale,37.868,13.07,Solar
ITA,Italy,Monreale A,37.952,13.264,Solar
ITA,Italy,Monreale B,37.9467,13.2614,Solar
ITA,Italy,Monreale C,37.908,13.315,Solar
ITA,Italy,Monreale D,37.923,13.344,Solar
ITA,Italy,Montalto di Castro - Solaer Solar Power Plant,42.4067,11.6104,Solar
ITA,Italy,Monte San Pietrangeli Solar Power Plant,43.1953,13.6002,Solar
ITA,Italy,Monte di Eboli,40.63,15.027,Solar
ITA,Italy,NAPOLI L,40.8339,14.3006,Gas
ITA,Italy,NOVEL,45.457,8.6496,Other
ITA,Italy,NUOVA CASTELNUOVO,43.2166,10.9052,Geothermal
ITA,Italy,NUOVA GABBRO,42.2612,10.8853,Geothermal
ITA,Italy,NUOVA LAGO,43.2612,10.8853,Geothermal
ITA,Italy,NUOVA LARDERELLO,43.2271,10.8838,Geothermal
ITA,Italy,NUOVA MOLINETTO,43.2112,10.8585,Geothermal
ITA,Italy,NUOVA MONTEROTONDO,43.1519,10.8495,Geothermal
ITA,Italy,NUOVA RADICONDOLI,43.1935,11.0446,Geothermal
ITA,Italy,NUOVA SAN MARTINO,43.1452,10.8325,Geothermal
ITA,Italy,NUOVA SASSO,43.1763,10.8521,Geothermal
ITA,Italy,NUOVA SERRAZZANO,43.204,10.8003,Geothermal
ITA,Italy,Nicoletto Solar Power Plant,43.672,10.7363,Solar
ITA,Italy,Noceto,44.776,10.1765,Solar
ITA,Italy,Novi Fossati,44.8092,8.7576,Solar
ITA,Italy,ORSA MAGGIORE,42.36,11.522,Solar
ITA,Italy,OSTIGLIA,45.0603,11.1374,Gas
ITA,Italy,Oria,40.474,17.646,Solar
ITA,Italy,PIACENZA,45.0543,9.7086,Gas
ITA,Italy,PIANACCE,43.2108,11.0308,Geothermal
ITA,Italy,PIANCASTAGNAIO 3,42.8333,11.7004,Geothermal
ITA,Italy,PIANCASTAGNAIO 4,42.8578,11.705,Geothermal
ITA,Italy,PIANCASTAGNAIO 5,42.8568,11.7028,Geothermal
ITA,Italy,PIETRAFITTA,42.9954,12.1995,Gas
ITA,Italy,PIOMBINO TERMICA,42.9565,10.6034,Oil
ITA,Italy,POMIGLIANO D'ARCO,40.9507,14.3762,Other
ITA,Italy,PONT VENTOUX,45.0253,6.8573,Hydro
ITA,Italy,PONTE MORASCO,44.9121,9.3444,Hydro
ITA,Italy,PORCARI,43.8235,10.6023,Gas
ITA,Italy,PORTO CORSINI,44.4836,12.2652,Gas
ITA,Italy,PORTO EMPEDOCLE C.LE,37.3123,13.5071,Oil
ITA,Italy,PORTO TOLLE,44.9569,12.4883,Oil
ITA,Italy,PORTO VIRO,45.0178,12.2408,Gas
ITA,Italy,PRESENZANO,41.3816,14.0903,Hydro
ITA,Italy,PRIOLO C.LE,37.14,15.2159,Gas
ITA,Italy,PRIOLO GARGALLO,37.1675,15.1644,Solar
ITA,Italy,PROVVIDENZA,44.55,11.1,Hydro
ITA,Italy,Palo 7,41.0519,16.6324,Solar
ITA,Italy,Panevino,41.543,12.742,Solar
ITA,Italy,Pedale Solar Power Plant,41.0783,16.3564,Solar
ITA,Italy,Petrosina,40.521,17.84,Solar
ITA,Italy,Piadena,45.1212,10.3744,Solar
ITA,Italy,Pian del Medico Solar Power Plant,43.4876,13.2286,Solar
ITA,Italy,Piano Corallo,37.051,14.297,Solar
ITA,Italy,Piccolo Carlo Solar Power Plant,40.0366,18.3629,Solar
ITA,Italy,Pietrafitta,41.4509,15.4692,Solar
ITA,Italy,Pietro Vannucci power station,42.8971,12.5381,Coal
ITA,Italy,Poggiorsini,40.9277,16.2486,Solar
ITA,Italy,Polesine,44.9877,10.1006,Solar
ITA,Italy,Portoscuso,39.2047,8.3789,Oil
ITA,Italy,Pozzilli Solar Power Plant,41.5051,14.0879,Solar
ITA,Italy,Pozzo d'Adda Solar Power Plant,45.5738,9.4927,Solar
ITA,Italy,Pozzolo Formigaro Solar Power Plant,44.8314,8.7734,Solar
ITA,Italy,Quattordio Solar Power Plant,44.9055,8.4343,Solar
ITA,Italy,RANCIA 1,43.2141,11.0468,Geothermal
ITA,Italy,RANCIA 2,43.2101,11.0345,Geothermal
ITA,Italy,RIVA DEL GARDA - NUOVO,45.8858,10.8412,Hydro
ITA,Italy,RIZZICONI,38.4453,15.99,Gas
ITA,Italy,RONCOVALGRANDE,46.0702,8.7339,Hydro
ITA,Italy,ROSONE,45.4837,7.3693,Hydro
ITA,Italy,ROSSANO TE,39.6218,16.6084,Oil
ITA,Italy,Resinè,36.913,14.479,Solar
ITA,Italy,Rinaldone,42.466,12.102,Solar
ITA,Italy,Rovigo Solar Power Plant,45.0374,11.5705,Solar
ITA,Italy,S.FIORANO,46.0442,10.3521,Hydro
ITA,Italy,S.GIACOMO,42.785,13.5111,Hydro
ITA,Italy,S.MASSENZA 1 (Molveno),46.0677,10.9826,Hydro
ITA,Italy,SAN FILIPPO DEL MELA,38.2049,15.2818,Oil
ITA,Italy,SAN QUIRICO,44.9167,10.25,Gas
ITA,Italy,SARLUX,39.1037,9.0063,Gas
ITA,Italy,SARMATO,45.0522,9.5072,Gas
ITA,Italy,SASSO 2,43.1753,10.8583,Geothermal
ITA,Italy,SELED GLORENZA,46.6879,10.5466,Hydro
ITA,Italy,SELVA 1,43.1805,10.8834,Geothermal
ITA,Italy,SERMIDE,45.0265,11.2522,Gas
ITA,Italy,SESTA 1,43.2301,10.9471,Geothermal
ITA,Italy,SESTO SAN GIOVANNI,45.5417,9.2539,Other
ITA,Italy,SIMERI CRICHI,38.8759,16.6569,Gas
ITA,Italy,SOMPLAGO,46.3706,13.0436,Hydro
ITA,Italy,SONDRIO,46.169,9.8691,Hydro
ITA,Italy,SORGENIA PUGLIA CENTRALE DI MODUGNO,41.1025,16.756,Gas
ITA,Italy,SOVERZENE,46.2083,12.3031,Hydro
ITA,Italy,SPARANISE,41.1783,14.1129,Gas
ITA,Italy,Sabaudia,41.405,13.03,Solar
ITA,Italy,Saint Lucia,39.3725,8.9241,Solar
ITA,Italy,Sale Solar Power Plant,44.9719,8.8336,Solar
ITA,Italy,San Benedetto di Marsi A,42.0225,13.6017,Solar
ITA,Italy,San Benedetto di Marsi FS,42.0283,13.6375,Solar
ITA,Italy,San Benedetto di Marsi SDX,42.0276,13.6239,Solar
ITA,Italy,San Donaci - Geosol Solar Power Plant,40.4667,17.8699,Solar
ITA,Italy,San Floro,38.846,16.479,Solar
ITA,Italy,San Gillio Solar Power Plant,45.1397,7.509,Solar
ITA,Italy,San Pancrazio Salentino Solar Power Plant,40.4069,17.8579,Solar
ITA,Italy,San Quirico,44.922,10.299,Solar
ITA,Italy,San Vito dei Normanni - BR08 Solar Power Plant,40.6359,17.7149,Solar
ITA,Italy,San Vito dei Normanni - BR14 Solar Power Plant,40.6777,17.7048,Solar
ITA,Italy,Sant' Alberto,44.51,12.163,Solar
ITA,Italy,Sant'Alberto 2,44.5097,12.1638,Solar
ITA,Italy,Santa Barbara,43.565,11.4777,Gas
ITA,Italy,Santa Croce Camerina,36.814,14.542,Solar
ITA,Italy,Santa Margherita del Belice,37.691,13.0562,Solar
ITA,Italy,Santa Maria VSL,41.5189,13.7812,Solar
ITA,Italy,Santa Maria in Piana,43.2795,13.2691,Solar
ITA,Italy,Sapeu Solar Power Plant,37.6036,14.3286,Solar
ITA,Italy,Sclafani Bagni,37.764,13.883,Solar
ITA,Italy,Serenissima,44.945,11.656,Solar
ITA,Italy,Serre Persano Difesa Solar Power Plant,40.5695,15.1041,Solar
ITA,Italy,Serre Persano Solar Power Plant,40.5758,15.1189,Solar
ITA,Italy,Sessa Aurunca,41.1869,13.8714,Solar
ITA,Italy,SiSen,41.56,15.692,Solar
ITA,Italy,Soleto,40.1948,18.2159,Solar
ITA,Italy,Spinazzola A,40.949,16.199,Solar
ITA,Italy,Spineto,40.576,15.104,Solar
ITA,Italy,Striano,40.827,14.558,Solar
ITA,Italy,Su Scioffu,39.4129,8.968,Solar
ITA,Italy,Sulcis power station,39.1961,8.4002,Coal
ITA,Italy,Suvereto,43.0508,10.696,Solar
ITA,Italy,TAIO,46.3346,11.0643,Hydro
ITA,Italy,TALORO1,40.1272,9.1402,Hydro
ITA,Italy,TAVAZZANO,45.3325,9.4364,Gas
ITA,Italy,TERMINI IMERESE C.LE,37.9684,13.7512,Gas
ITA,Italy,TERNI,42.554,12.6176,Gas
ITA,Italy,TIMPAGRANDE,39.1756,16.7808,Hydro
ITA,Italy,TOR DI VALLE,41.8117,12.4228,Gas
ITA,Italy,TORBOLE,45.8695,10.8756,Hydro
ITA,Italy,TORREVALDALIGA South,42.1241,11.7624,Gas
ITA,Italy,TORRITE,44.1264,10.3934,Hydro
ITA,Italy,TORVISCOSA,45.817,13.2891,Gas
ITA,Italy,TRAPANI C.LE,38.0158,12.5108,Gas
ITA,Italy,TRAVALE 3,43.1707,11.0383,Geothermal
ITA,Italy,TRAVALE 4,43.1708,11.039,Geothermal
ITA,Italy,TURBIGO,45.5201,8.7422,Oil
ITA,Italy,Ternavasso,44.857,7.852,Solar
ITA,Italy,Torchiarolo,40.498,18.019,Solar
ITA,Italy,Torrazza Piemonte A,45.223,7.968,Solar
ITA,Italy,Torrevaldaliga Nord power station,42.1269,11.7583,Coal
ITA,Italy,Tortona Pantaleona Solar Power Plant,44.8794,8.7889,Solar
ITA,Italy,Tortona Ponzana Solar Power Plant,44.8391,8.7776,Solar
ITA,Italy,Treia 1,43.338,13.316,Solar
ITA,Italy,Treia A,43.3244,13.3558,Solar
ITA,Italy,Troia,41.34,15.263,Solar
ITA,Italy,Troia T1 Solar Power Plant,41.3612,15.3632,Solar
ITA,Italy,Troia T10 Solar Power Plant,41.3606,15.3839,Solar
ITA,Italy,Troia T3 Solar Power Plant,41.3609,15.3509,Solar
ITA,Italy,Troia T7 Solar Power Plant,41.3644,15.3419,Solar
ITA,Italy,Troia T8 Solar Power Plant,41.3595,15.371,Solar
ITA,Italy,Troia T9 Solar Power Plant,41.3594,15.3808,Solar
ITA,Italy,Troina,37.739,14.578,Solar
ITA,Italy,Tuttosole Solar Power Plant,43.672,10.7363,Solar
ITA,Italy,Uras 1+2,39.7345,8.667,Solar
ITA,Italy,Uta Solar Power Plant,39.2848,8.9015,Solar
ITA,Italy,VADO Ligure,44.2755,8.4305,Gas
ITA,Italy,VALLE SECOLO,42.2362,10.8674,Geothermal
ITA,Italy,VALPELLINE,45.8249,7.3255,Hydro
ITA,Italy,VENAUS,45.1623,7.0085,Hydro
ITA,Italy,VENINA,46.1596,9.935,Hydro
ITA,Italy,VERZUOLO,44.5947,7.4858,Gas
ITA,Italy,VILLA S.MARIA,42.0154,14.3535,Hydro
ITA,Italy,VOGHERA,45.0296,8.9723,Gas
ITA,Italy,Vaglio Solar Power Plant,40.6558,15.9664,Solar
ITA,Italy,Valentano,42.587,11.806,Solar
ITA,Italy,Valmonte,41.764,13.069,Solar
ITA,Italy,Vega Apulia,41.3598,15.3712,Solar
ITA,Italy,Viarolo,44.8575,10.2602,Solar
ITA,Italy,Villa Castelli Solar Power Plant,40.5699,17.4944,Solar
ITA,Italy,Villacidro REC,39.4976,8.7862,Solar
ITA,Italy,Viniamari Solar Power Plant,40.0216,18.3126,Solar
ITA,Italy,Viterbo KGAL,42.3921,11.7134,Solar
ITA,Italy,Vittoria,36.986,14.544,Solar
JAM,Jamaica,Bogue,18.4524,-77.9183,Gas
JAM,Jamaica,Content,17.944,-77.31,Solar
JAM,Jamaica,Hunts Bay,17.975,-76.8176,Oil
JAM,Jamaica,Lower White River,18.4122,-77.0696,Hydro
JAM,Jamaica,Maggotty Hydro,18.1598,-77.7609,Hydro
JAM,Jamaica,Manchester,17.9193,-77.5343,Wind
JAM,Jamaica,Old Harbour,17.9006,-77.1071,Oil
JAM,Jamaica,Rockfort,17.9701,-76.7519,Oil
JAM,Jamaica,Upper White River,18.3751,-77.0514,Hydro
JAM,Jamaica,West Kingston,17.9731,-76.8057,Oil
JPN,Japan,Abira A,42.767,141.798,Solar
JPN,Japan,Aioi,34.7742,134.4568,Oil
JPN,Japan,Akasaka A,33.6186,130.7309,Solar
JPN,Japan,Akita,39.7839,140.0487,Oil
JPN,Japan,Ako,34.7413,134.3786,Oil
JPN,Japan,Anan,33.8787,134.6534,Oil
JPN,Japan,Anegasaki,35.4845,140.0172,Oil
JPN,Japan,Aoi Solar Power Plant,35.0312,138.3627,Solar
JPN,Japan,Aoyama Kogen,34.7114,136.2925,Wind
JPN,Japan,Aramaki,36.708,138.932,Solar
JPN,Japan,Asakawa,37.06,140.41,Solar
JPN,Japan,Ashigara-Ōi,35.355,139.167,Solar
JPN,Japan,Ashikita Solar Power Plant,32.2093,130.477,Solar
JPN,Japan,Atsumi,34.6536,137.0665,Oil
JPN,Japan,Awaji Kifune Solar Power Plant,34.587,134.9754,Solar
JPN,Japan,Azumi,36.1325,137.7182,Hydro
JPN,Japan,Boyo Kushiro,42.9622,144.4266,Solar
JPN,Japan,Bungotakada A,33.5787,131.4735,Solar
JPN,Japan,Buzen,33.6261,131.1202,Oil
JPN,Japan,Chiba,35.5648,140.1053,Gas
JPN,Japan,Chiba Kawatetsu,35.5713,140.0879,Gas
JPN,Japan,Chita,34.9867,136.8436,Oil
JPN,Japan,Chita Daini,35.0067,136.8637,Gas
JPN,Japan,Chitose,42.765,141.643,Solar
JPN,Japan,Daibu A,33.5809,130.6323,Solar
JPN,Japan,Daini Numazawa,37.453,139.6019,Hydro
JPN,Japan,Date City,42.478,140.834,Solar
JPN,Japan,Eco Hyogo Amagasaki,34.68,135.381,Solar
JPN,Japan,Edosaki A,35.9443,140.3267,Solar
JPN,Japan,Fujimi-machi Solar Power Plant,35.8946,138.2591,Solar
JPN,Japan,Fukagawa,31.701,130.987,Solar
JPN,Japan,Fukakusa,34.951,135.797,Solar
JPN,Japan,Fukuchi A,33.6874,130.7654,Solar
JPN,Japan,Fukuroda Solar Power Plant,36.8103,140.4359,Solar
JPN,Japan,Fukushima Daina,37.3164,141.0265,Nuclear
JPN,Japan,Fukushima NSP,37.179,140.394,Solar
JPN,Japan,Fukuyama Recyling Power,34.4305,133.4344,Waste
JPN,Japan,Fukuyama Works power station,34.4789,133.4416,Coal
JPN,Japan,Funakura Solar Power Plant,36.5673,137.2367,Solar
JPN,Japan,Funayaotsu,33.945,133.213,Solar
JPN,Japan,Furukawa,38.67,140.795,Solar
JPN,Japan,Fushimi,34.957,135.854,Solar
JPN,Japan,Futtsu,35.3421,139.8319,Gas
JPN,Japan,Futtsu II,35.247,139.893,Solar
JPN,Japan,Futtsu Solar Power Plant,35.236,139.8965,Solar
JPN,Japan,Genkai,33.5152,129.836,Nuclear
JPN,Japan,Gobo,33.86,135.1531,Oil
JPN,Japan,Goi,35.547,140.0724,Gas
JPN,Japan,Goto,32.689,128.8566,Solar
JPN,Japan,Gunma Farmdo,36.3831,138.9664,Solar
JPN,Japan,Gushikawa power station,26.3799,127.8757,Coal
JPN,Japan,Hachijojima,33.1117,139.778,Geothermal
JPN,Japan,Hachinohe - Mitsui Solar Power Plant,40.5506,141.4298,Solar
JPN,Japan,Hachinohe - Tohoku Electric Solar Power Plant,40.535,141.5121,Solar
JPN,Japan,Hachinohe Mill power station,40.568,141.4785,Coal
JPN,Japan,Hachinohe Taiheiyo,40.5353,141.5019,Oil
JPN,Japan,Hagi,34.455,131.445,Solar
JPN,Japan,Hagio A,32.6497,130.7217,Solar
JPN,Japan,Hamada,34.8622,132.049,Solar
JPN,Japan,Hamaoka,34.6235,138.1421,Nuclear
JPN,Japan,Hanaizumi,38.8596,141.1879,Solar
JPN,Japan,Hanamizuki,36.999,136.847,Solar
JPN,Japan,Haramachi power station,37.666,141.0165,Coal
JPN,Japan,Hatanagi No.2,35.3246,138.1796,Hydro
JPN,Japan,Hatchobaru Otake,33.1053,131.1874,Geothermal
JPN,Japan,Hekinan power station,34.8352,136.9609,Coal
JPN,Japan,Hibiki - Eneseed Solar Power Plant,33.9215,130.7774,Solar
JPN,Japan,Hibiki Takataya,33.921,130.771,Solar
JPN,Japan,Higashi Niigata,37.9963,139.2373,Gas
JPN,Japan,Higashi Ogishima,35.4954,139.745,Gas
JPN,Japan,Higashi-Dori,41.188,141.3903,Nuclear
JPN,Japan,Higashiyama,33.3384,130.3824,Solar
JPN,Japan,Higashiyama Solar Power Plant,39.0071,141.2705,Solar
JPN,Japan,Hikari-no-Mori Solar Power Plant,34.6558,135.3797,Solar
JPN,Japan,Himeji Daiichi,34.7734,134.694,Gas
JPN,Japan,Himeji Daini,34.7734,134.694,Gas
JPN,Japan,Himeji II,34.773,134.763,Solar
JPN,Japan,Himeji Solar Power Plant,34.779,134.6942,Solar
JPN,Japan,Hioki,31.718,130.406,Solar
JPN,Japan,Hiraizumi,38.967,141.103,Solar
JPN,Japan,Hirohata Works power station,34.7854,134.6214,Coal
JPN,Japan,Hirokawa-Hidakagawa,33.9874,135.4303,Wind
JPN,Japan,Hirono,37.2351,141.0162,Oil
JPN,Japan,Hirono,40.309,141.741,Solar
JPN,Japan,Hitachinaka power station,36.4368,140.6138,Coal
JPN,Japan,Hitotsuse,32.195,131.323,Hydro
JPN,Japan,Hiyoshibaru,33.245,131.759,Solar
JPN,Japan,Hofu,34.0305,131.5849,Solar
JPN,Japan,Hoheiko,42.9157,141.1537,Hydro
JPN,Japan,Hokuto C,35.897,138.48,Solar
JPN,Japan,Honda,36.756,140.014,Solar
JPN,Japan,Hongawa,33.7657,133.3411,Hydro
JPN,Japan,Hosoe,31.902,131.339,Solar
JPN,Japan,Ichinoseki GPC,38.876,141.1485,Solar
JPN,Japan,Ichinoseki GPSC,38.9361,141.3619,Solar
JPN,Japan,Iidaka Solar Power Plant,34.4436,136.355,Solar
JPN,Japan,Iitate,37.688,140.722,Solar
JPN,Japan,Ikata,33.4909,132.3088,Nuclear
JPN,Japan,Ikata Wind,33.4389,132.2327,Wind
JPN,Japan,Ikawa,35.2121,138.2246,Hydro
JPN,Japan,Ikawa - Juwi Solar Power Plant,39.8866,140.1272,Solar
JPN,Japan,Ikehara,34.0412,135.9753,Hydro
JPN,Japan,Ikushima - Kyocera Solar Power Plant,34.3644,133.9672,Solar
JPN,Japan,Imaichi,36.8295,139.6632,Hydro
JPN,Japan,Imizu - Orix Solar Power Plant,36.7509,137.1264,Solar
JPN,Japan,Inami,34.723,134.9087,Solar
JPN,Japan,Inashiki Sakura,35.98,140.317,Solar
JPN,Japan,Isatsu,35.914,140.301,Solar
JPN,Japan,Ise Futami Solar Power Plant,34.4941,136.7636,Solar
JPN,Japan,Ishikawa power station,26.4307,127.8419,Coal
JPN,Japan,Ishinomaki,38.455,141.376,Solar
JPN,Japan,Isogo power station,35.4036,139.6419,Coal
JPN,Japan,Itano Solar Power Plant,34.1365,134.6201,Solar
JPN,Japan,Itoigawa power station,37.0151,137.7913,Coal
JPN,Japan,Iwaki II,36.986,140.818,Solar
JPN,Japan,Iwanuma - Marubeni Solar Power Plant,38.1205,140.922,Solar
JPN,Japan,Iwaya Ecopower,36.1379,136.4313,Wind
JPN,Japan,Izamizawa Solar Power Plant,43.1717,141.7018,Solar
JPN,Japan,Izumi Solar Power Plant,35.422,133.4311,Solar
JPN,Japan,Izumiotsu Solar Power Plant,34.5179,135.3734,Solar
JPN,Japan,Izunokuni,35.058,138.918,Solar
JPN,Japan,Izunokuni Solar Power Plant,35.0356,138.932,Solar
JPN,Japan,J-POWER Tachibana-wan power station,33.8572,134.6514,Coal
JPN,Japan,Jingūji B,35.9667,140.3655,Solar
JPN,Japan,Jitōgata A,34.631,138.178,Solar
JPN,Japan,Jitōgata B,34.6395,138.185,Solar
JPN,Japan,Joetsu Solar Power Plant,37.2117,138.3126,Solar
JPN,Japan,Jozankei,42.9871,141.1562,Hydro
JPN,Japan,Kagoshima - Nanatsujima Solar Power Plant,31.4665,130.526,Solar
JPN,Japan,Kai-shi A,35.707,138.493,Solar
JPN,Japan,Kainan,34.152,135.1876,Oil
JPN,Japan,Kakkonda,39.8291,140.8649,Geothermal
JPN,Japan,Kamaishi Works power station,39.2688,141.8766,Coal
JPN,Japan,Kamatsuchi Mitsukurichō A,35.185,137.225,Solar
JPN,Japan,Kamenoko,32.013,131.375,Solar
JPN,Japan,Kameyama Solar Power Plant,34.8709,136.4078,Solar
JPN,Japan,Kamikawai Solar Power Plant,36.7154,140.0755,Solar
JPN,Japan,Kamogawa Solar Power Plant,35.1504,140.2056,Solar
JPN,Japan,Kanagi,34.878,132.207,Solar
JPN,Japan,Kani Mill,35.4211,137.0224,Oil
JPN,Japan,Kannagawa,36.0335,138.7054,Hydro
JPN,Japan,Kansai KIX,34.429,135.214,Solar
JPN,Japan,Kansai Sendai power station,38.2681,141.0092,Coal
JPN,Japan,Kasadori,34.7016,136.2762,Wind
JPN,Japan,Kashima,35.9409,140.6888,Oil
JPN,Japan,Kashima Kita,35.903,140.6878,Oil
JPN,Japan,Kashima Kyodo,35.9414,140.6888,Gas
JPN,Japan,Kashiwazaki Kariwa,37.4259,138.5941,Nuclear
JPN,Japan,Katsuura,35.165,140.291,Solar
JPN,Japan,Kawagoe,35.0076,136.689,Gas
JPN,Japan,Kawanishi,37.909,140.0,Solar
JPN,Japan,Kawasaki,35.5123,139.7626,Gas
JPN,Japan,Kawasaki,33.576,130.836,Solar
JPN,Japan,Kawasaki A,33.6186,130.8108,Solar
JPN,Japan,Kawasaki CCGT,35.5121,139.7625,Gas
JPN,Japan,Kazunogawa,35.7175,138.8742,Hydro
JPN,Japan,Kenrōmachi,33.047,130.424,Solar
JPN,Japan,Kikugawa A,34.7499,138.0742,Solar
JPN,Japan,Kikugawa B,34.664,138.1015,Solar
JPN,Japan,Kikugawa Horinouchiya Solar Power Plant,34.6689,138.0921,Solar
JPN,Japan,Kikugawa Ishiyama Solar Power Plant,34.6698,138.0993,Solar
JPN,Japan,Kimitsu,35.3619,139.8651,Gas
JPN,Japan,Kin power station,26.446,127.9214,Coal
JPN,Japan,Kinugawa Solar Power Plant,36.8174,139.7187,Solar
JPN,Japan,Kirishima,31.652,130.844,Solar
JPN,Japan,Kirishima A,31.742,130.701,Solar
JPN,Japan,Kirishima B,31.8561,130.8603,Solar
JPN,Japan,Kirishima C,31.89,130.809,Solar
JPN,Japan,Kirishima D,31.753,130.8471,Solar
JPN,Japan,Kirishima E,31.691,130.824,Solar
JPN,Japan,Kisenyama,34.8806,135.8463,Hydro
JPN,Japan,Kisozaki Solar Power Plant,35.041,136.7542,Solar
JPN,Japan,Kitaawaji,34.547,134.94,Solar
JPN,Japan,Kitakyushu - FirstSolar Solar Power Plant,33.8862,130.7401,Solar
JPN,Japan,Kitakyushu 13 Solar Power Plant,33.9263,130.8094,Solar
JPN,Japan,Kitsuki Solar Power Plant,33.4305,131.5514,Solar
JPN,Japan,Kizuna Solar Power Plant,38.364,141.1541,Solar
JPN,Japan,Kobe power station,34.7032,135.24,Coal
JPN,Japan,Kokonoe Solar Power Plant,33.2263,131.247,Solar
JPN,Japan,Komatsu,36.385,136.389,Solar
JPN,Japan,Komatsushima - Nippon Paper 1 Solar Power Plant,33.9887,134.6144,Solar
JPN,Japan,Komatsushima - Nippon Paper 2 Solar Power Plant,33.9845,134.618,Solar
JPN,Japan,Komatsushima - Nippon Paper 3 Solar Power Plant,33.9869,134.6251,Solar
JPN,Japan,Komatsushima - Softbank Solar Power Plant,33.9878,134.6176,Solar
JPN,Japan,Komekurayama Solar Power Plant,35.5821,138.5728,Solar
JPN,Japan,Koriyama - Kyocera Solar Power Plant,37.4482,140.3005,Solar
JPN,Japan,Koshimizu Solar Power Plant,43.8681,144.4835,Solar
JPN,Japan,Koumi Kogen,36.077,138.423,Solar
JPN,Japan,Koyagi Solar Power Plant,32.6814,129.8025,Solar
JPN,Japan,Kumamoto Arao Solar Power Plant,32.9971,130.4227,Solar
JPN,Japan,Kumenan,34.941,133.975,Solar
JPN,Japan,Kunitomi SF,31.9818,131.2976,Solar
JPN,Japan,Kurisu Solar Power Plant,34.3694,132.1341,Solar
JPN,Japan,Kushira Solar Power Plant,31.3728,130.9583,Solar
JPN,Japan,Kushiro - Hoshigaura Solar Power Plant,43.0066,144.3175,Solar
JPN,Japan,Kushiro - Tsuruno Solar Power Plant,43.0227,144.2989,Solar
JPN,Japan,Kyoto - Softbank Solar Power Plant,34.921,135.7165,Solar
JPN,Japan,Maizuru power station,35.527,135.342,Coal
JPN,Japan,Makurazaki Airport Solar Power Plant,31.266,130.3562,Solar
JPN,Japan,Mashiki,32.8,130.867,Solar
JPN,Japan,Masuura Kushiro,42.9559,144.4354,Solar
JPN,Japan,Matanogawa,35.2624,133.4918,Hydro
JPN,Japan,Matogata B,34.771,134.748,Solar
JPN,Japan,Matsukawa Geothermal,39.9271,140.9333,Geothermal
JPN,Japan,Matsukawa Solar Power Plant,38.9439,141.2542,Solar
JPN,Japan,Matsusaki A,33.572,131.412,Solar
JPN,Japan,Matsushima power station,32.9409,129.5969,Coal
JPN,Japan,Matsuura Kyushu power station,33.3552,129.6925,Coal
JPN,Japan,Matsuura power station,33.3552,129.6925,Coal
JPN,Japan,Mazegawa Daiichi,35.7329,137.1396,Hydro
