country,source,year,consumptionElectricity,productionElectricity,gdp,population,intensityPerCapita,intensityByGDP,co2emissions
Mozambique,coal,1993,0.0,0.0,6.529,14370.95,1.417,3.12,0.0
Mozambique,natural_gas,1993,0.0,0.0,6.529,14370.95,1.417,3.12,0.0
Mozambique,petroleum_n_other_liquids,1993,4.159,0.0,6.529,14370.95,1.417,3.12,1.0
Mozambique,nuclear,1993,0.0,0.0,6.529,14370.95,1.417,3.12,0.0
Mozambique,renewables_n_other,1993,1.81,1.03,6.529,14370.95,1.417,3.12,0.0
Namibia,all_energy_types,1993,6.315,0.0,9.647,1555.1,13.856,2.233,1.126
Namibia,coal,1993,0.062,0.0,9.647,1555.1,13.856,2.233,0.026
Namibia,natural_gas,1993,0.0,0.0,9.647,1555.1,13.856,2.233,0.0
Namibia,petroleum_n_other_liquids,1993,5.302,0.0,9.647,1555.1,13.856,2.233,1.1
Namibia,nuclear,1993,0.0,0.0,9.647,1555.1,13.856,2.233,0.0
Namibia,renewables_n_other,1993,0.951,0.0,9.647,1555.1,13.856,2.233,0.0
Nauru,all_energy_types,1993,0.559,0.0,0.0,0.0,0.0,0.0,0.2
Nauru,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,petroleum_n_other_liquids,1993,0.559,0.0,0.0,0.0,0.0,0.0,0.2
Nauru,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,all_energy_types,1993,6.811,2.626,32.94,20490.0,1.134,0.706,1.07
Nepal,coal,1993,0.567,0.012,32.94,20490.0,1.134,0.706,0.17
Nepal,natural_gas,1993,0.0,0.0,32.94,20490.0,1.134,0.706,0.0
Nepal,petroleum_n_other_liquids,1993,3.592,0.0,32.94,20490.0,1.134,0.706,0.9
Nepal,nuclear,1993,0.0,0.0,32.94,20490.0,1.134,0.706,0.0
Nepal,renewables_n_other,1993,2.652,2.613,32.94,20490.0,1.134,0.706,0.0
Netherlands,all_energy_types,1993,1057.375,872.617,547.625,15303.17,235.763,6.588,211.07
Netherlands,coal,1993,92.335,0.0,547.625,15303.17,235.763,6.588,27.265
Netherlands,natural_gas,1993,456.778,814.903,547.625,15303.17,235.763,6.588,79.161
Netherlands,petroleum_n_other_liquids,1993,486.878,40.705,547.625,15303.17,235.763,6.588,104.643
Netherlands,nuclear,1993,11.525,11.525,547.625,15303.17,235.763,6.588,0.0
Netherlands,renewables_n_other,1993,9.859,5.484,547.625,15303.17,235.763,6.588,0.0
Netherlands Antilles,all_energy_types,1993,40.6,0.003,2.688,145.766,0.0,0.0,9.5
Netherlands Antilles,coal,1993,0.0,0.0,2.688,145.766,0.0,0.0,0.0
Netherlands Antilles,natural_gas,1993,0.0,0.0,2.688,145.766,0.0,0.0,0.0
Netherlands Antilles,petroleum_n_other_liquids,1993,40.597,0.0,2.688,145.766,0.0,0.0,9.5
Netherlands Antilles,nuclear,1993,0.0,0.0,2.688,145.766,0.0,0.0,0.0
Netherlands Antilles,renewables_n_other,1993,0.003,0.003,2.688,145.766,0.0,0.0,0.0
New Caledonia,all_energy_types,1993,7.694,1.033,0.0,0.0,0.0,0.0,1.807
New Caledonia,coal,1993,1.187,0.0,0.0,0.0,0.0,0.0,0.407
New Caledonia,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,petroleum_n_other_liquids,1993,5.474,0.0,0.0,0.0,0.0,0.0,1.4
New Caledonia,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,renewables_n_other,1993,1.033,1.033,0.0,0.0,0.0,0.0,0.0
New Zealand,all_energy_types,1993,210.783,180.414,86.934,3557.84,202.152,8.273,30.177
New Zealand,coal,1993,14.382,23.022,86.934,3557.84,202.152,8.273,4.709
New Zealand,natural_gas,1993,52.567,52.567,86.934,3557.84,202.152,8.273,10.522
New Zealand,petroleum_n_other_liquids,1993,64.909,25.94,86.934,3557.84,202.152,8.273,14.945
New Zealand,nuclear,1993,0.0,0.0,86.934,3557.84,202.152,8.273,0.0
New Zealand,renewables_n_other,1993,78.925,78.885,86.934,3557.84,202.152,8.273,0.0
Nicaragua,all_energy_types,1993,11.986,2.671,13.531,4462.5,9.164,3.023,2.3
Nicaragua,coal,1993,0.0,0.0,13.531,4462.5,9.164,3.023,0.0
Nicaragua,natural_gas,1993,0.0,0.0,13.531,4462.5,9.164,3.023,0.0
Nicaragua,petroleum_n_other_liquids,1993,9.363,0.0,13.531,4462.5,9.164,3.023,2.3
Nicaragua,nuclear,1993,0.0,0.0,13.531,4462.5,9.164,3.023,0.0
Nicaragua,renewables_n_other,1993,2.623,2.671,13.531,4462.5,9.164,3.023,0.0
Niger,all_energy_types,1993,3.882,0.927,9.304,8860.3,1.495,1.424,0.962
Niger,coal,1993,0.86,0.927,9.304,8860.3,1.495,1.424,0.262
Niger,natural_gas,1993,0.0,0.0,9.304,8860.3,1.495,1.424,0.0
Niger,petroleum_n_other_liquids,1993,2.829,0.0,9.304,8860.3,1.495,1.424,0.7
Niger,nuclear,1993,0.0,0.0,9.304,8860.3,1.495,1.424,0.0
Niger,renewables_n_other,1993,0.193,0.0,9.304,8860.3,1.495,1.424,0.0
Nigeria,all_energy_types,1993,233.794,1304.324,314.464,102700.7,7.768,2.537,48.782
Nigeria,coal,1993,0.211,0.211,314.464,102700.7,7.768,2.537,0.17
Nigeria,natural_gas,1993,54.723,54.723,314.464,102700.7,7.768,2.537,9.613
Nigeria,petroleum_n_other_liquids,1993,162.294,1232.724,314.464,102700.7,7.768,2.537,39.0
Nigeria,nuclear,1993,0.0,0.0,314.464,102700.7,7.768,2.537,0.0
Nigeria,renewables_n_other,1993,16.565,16.665,314.464,102700.7,7.768,2.537,0.0
Niue,all_energy_types,1993,0.013,0.0,0.0,0.0,0.0,0.0,0.003
Niue,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,petroleum_n_other_liquids,1993,0.013,0.0,0.0,0.0,0.0,0.0,0.003
Niue,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,all_energy_types,1993,264.746,248.197,43.152,21265.8,42.479,20.934,61.22
North Korea,coal,1993,181.022,208.416,43.152,21265.8,42.479,20.934,50.22
North Korea,natural_gas,1993,0.0,0.0,43.152,21265.8,42.479,20.934,0.0
North Korea,petroleum_n_other_liquids,1993,43.661,0.0,43.152,21265.8,42.479,20.934,11.0
North Korea,nuclear,1993,0.0,0.0,43.152,21265.8,42.479,20.934,0.0
North Korea,renewables_n_other,1993,40.063,39.781,43.152,21265.8,42.479,20.934,0.0
North Macedonia,all_energy_types,1993,31.257,13.97,16.927,1984.02,53.756,6.301,7.722
North Macedonia,coal,1993,12.868,12.408,16.927,1984.02,53.756,6.301,4.319
North Macedonia,natural_gas,1993,3.072,0.0,16.927,1984.02,53.756,6.301,0.503
North Macedonia,petroleum_n_other_liquids,1993,13.15,0.0,16.927,1984.02,53.756,6.301,2.9
North Macedonia,nuclear,1993,0.0,0.0,16.927,1984.02,53.756,6.301,0.0
North Macedonia,renewables_n_other,1993,2.166,1.562,16.927,1984.02,53.756,6.301,0.0
Northern Mariana Islands,all_energy_types,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Northern Mariana Islands,coal,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Northern Mariana Islands,natural_gas,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Northern Mariana Islands,petroleum_n_other_liquids,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Northern Mariana Islands,nuclear,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Northern Mariana Islands,renewables_n_other,1993,0.0,0.0,0.0,45.758,0.0,0.0,0.0
Norway,all_energy_types,1993,502.694,2086.858,188.18,4315.195,397.495,9.115,35.126
Norway,coal,1993,6.021,2.202,188.18,4315.195,397.495,9.115,3.244
Norway,natural_gas,1993,29.004,311.431,188.18,4315.195,397.495,9.115,7.573
Norway,petroleum_n_other_liquids,1993,114.156,1415.771,188.18,4315.195,397.495,9.115,24.309
Norway,nuclear,1993,0.0,0.0,188.18,4315.195,397.495,9.115,0.0
Norway,renewables_n_other,1993,353.513,357.454,188.18,4315.195,397.495,9.115,0.0
Oman,all_energy_types,1993,66.587,532.436,61.119,2072.11,109.649,3.717,12.393
Oman,coal,1993,0.0,0.0,61.119,2072.11,109.649,3.717,0.0
Oman,natural_gas,1993,42.911,42.911,61.119,2072.11,109.649,3.717,6.493
Oman,petroleum_n_other_liquids,1993,23.676,489.524,61.119,2072.11,109.649,3.717,5.9
Oman,nuclear,1993,0.0,0.0,61.119,2072.11,109.649,3.717,0.0
Oman,renewables_n_other,1993,0.0,0.0,61.119,2072.11,109.649,3.717,0.0
Pakistan,all_energy_types,1993,406.253,273.043,365.807,117087.0,11.839,3.789,70.145
Pakistan,coal,1993,26.032,15.901,365.807,117087.0,11.839,3.789,7.854
Pakistan,natural_gas,1993,159.583,159.583,365.807,117087.0,11.839,3.789,27.291
Pakistan,petroleum_n_other_liquids,1993,161.281,38.202,365.807,117087.0,11.839,3.789,35.0
Pakistan,nuclear,1993,1.222,1.222,365.807,117087.0,11.839,3.789,0.0
Pakistan,renewables_n_other,1993,58.135,58.135,365.807,117087.0,11.839,3.789,0.0
Panama,all_energy_types,1993,53.306,6.991,28.567,2629.58,69.17,6.367,12.101
Panama,coal,1993,0.4,0.0,28.567,2629.58,69.17,6.367,0.101
Panama,natural_gas,1993,0.0,0.0,28.567,2629.58,69.17,6.367,0.0
Panama,petroleum_n_other_liquids,1993,45.825,0.0,28.567,2629.58,69.17,6.367,12.0
Panama,nuclear,1993,0.0,0.0,28.567,2629.58,69.17,6.367,0.0
Panama,renewables_n_other,1993,7.081,6.991,28.567,2629.58,69.17,6.367,0.0
Papua New Guinea,all_energy_types,1993,11.846,77.949,13.746,4949.05,8.167,2.941,2.618
Papua New Guinea,coal,1993,0.0,0.0,13.746,4949.05,8.167,2.941,0.0
Papua New Guinea,natural_gas,1993,0.867,0.867,13.746,4949.05,8.167,2.941,0.118
Papua New Guinea,petroleum_n_other_liquids,1993,9.604,75.708,13.746,4949.05,8.167,2.941,2.5
Papua New Guinea,nuclear,1993,0.0,0.0,13.746,4949.05,8.167,2.941,0.0
Papua New Guinea,renewables_n_other,1993,1.375,1.375,13.746,4949.05,8.167,2.941,0.0
Paraguay,all_energy_types,1993,76.396,94.271,38.368,4555.52,57.221,6.794,2.3
Paraguay,coal,1993,0.0,0.0,38.368,4555.52,57.221,6.794,0.0
Paraguay,natural_gas,1993,0.0,0.0,38.368,4555.52,57.221,6.794,0.0
Paraguay,petroleum_n_other_liquids,1993,10.47,0.0,38.368,4555.52,57.221,6.794,2.3
Paraguay,nuclear,1993,0.0,0.0,38.368,4555.52,57.221,6.794,0.0
Paraguay,renewables_n_other,1993,65.926,94.271,38.368,4555.52,57.221,6.794,0.0
Peru,all_energy_types,1993,125.496,124.541,119.604,23408.1,18.293,3.58,19.696
Peru,coal,1993,3.002,0.656,119.604,23408.1,18.293,3.58,0.815
Peru,natural_gas,1993,9.23,9.23,119.604,23408.1,18.293,3.58,0.881
Peru,petroleum_n_other_liquids,1993,76.133,79.047,119.604,23408.1,18.293,3.58,18.0
Peru,nuclear,1993,0.0,0.0,119.604,23408.1,18.293,3.58,0.0
Peru,renewables_n_other,1993,37.132,35.609,119.604,23408.1,18.293,3.58,0.0
Philippines,all_energy_types,1993,227.717,48.025,262.278,66791.25,11.633,2.963,45.852
Philippines,coal,1993,18.449,10.222,262.278,66791.25,11.633,2.963,5.852
Philippines,natural_gas,1993,0.0,0.0,262.278,66791.25,11.633,2.963,0.0
Philippines,petroleum_n_other_liquids,1993,176.035,5.745,262.278,66791.25,11.633,2.963,40.0
Philippines,nuclear,1993,0.0,0.0,262.278,66791.25,11.633,2.963,0.0
Philippines,renewables_n_other,1993,33.233,32.059,262.278,66791.25,11.633,2.963,0.0
Poland,all_energy_types,1993,1193.174,1065.744,414.673,38472.25,105.824,9.818,344.131
Poland,coal,1993,922.353,1014.757,414.673,38472.25,105.824,9.818,288.174
Poland,natural_gas,1993,105.266,42.292,414.673,38472.25,105.824,9.818,18.151
Poland,petroleum_n_other_liquids,1993,177.84,3.141,414.673,38472.25,105.824,9.818,37.806
Poland,nuclear,1993,0.0,0.0,414.673,38472.25,105.824,9.818,0.0
Poland,renewables_n_other,1993,-12.285,5.553,414.673,38472.25,105.824,9.818,0.0
Portugal,all_energy_types,1993,224.818,29.513,223.788,9967.103,76.964,3.428,47.866
Portugal,coal,1993,35.679,1.204,223.788,9967.103,76.964,3.428,10.703
Portugal,natural_gas,1993,0.0,0.0,223.788,9967.103,76.964,3.428,0.0
Portugal,petroleum_n_other_liquids,1993,160.738,0.0,223.788,9967.103,76.964,3.428,37.163
Portugal,nuclear,1993,0.0,0.0,223.788,9967.103,76.964,3.428,0.0
Portugal,renewables_n_other,1993,28.401,28.309,223.788,9967.103,76.964,3.428,0.0
Puerto Rico,all_energy_types,1993,66.853,0.364,54.782,3503.47,65.111,4.164,14.9
Puerto Rico,coal,1993,1.207,0.0,54.782,3503.47,65.111,4.164,0.37
Puerto Rico,natural_gas,1993,0.0,0.0,54.782,3503.47,65.111,4.164,0.0
Puerto Rico,petroleum_n_other_liquids,1993,65.283,0.0,54.782,3503.47,65.111,4.164,14.531
Puerto Rico,nuclear,1993,0.0,0.0,54.782,3503.47,65.111,4.164,0.0
Puerto Rico,renewables_n_other,1993,0.364,0.364,54.782,3503.47,65.111,4.164,0.0
Qatar,all_energy_types,1993,163.182,423.807,28.139,501.479,1110.32,19.788,28.057
Qatar,coal,1993,0.0,0.0,28.139,501.479,1110.32,19.788,0.0
Qatar,natural_gas,1993,146.289,146.289,28.139,501.479,1110.32,19.788,24.757
Qatar,petroleum_n_other_liquids,1993,16.893,277.518,28.139,501.479,1110.32,19.788,3.3
Qatar,nuclear,1993,0.0,0.0,28.139,501.479,1110.32,19.788,0.0
Qatar,renewables_n_other,1993,0.0,-0.0,28.139,501.479,1110.32,19.788,0.0
Reunion,all_energy_types,1993,9.307,1.489,11.072,647.59,49.039,2.868,1.4
Reunion,coal,1993,0.0,0.0,11.072,647.59,49.039,2.868,0.0
Reunion,natural_gas,1993,0.0,0.0,11.072,647.59,49.039,2.868,0.0
Reunion,petroleum_n_other_liquids,1993,7.818,0.0,11.072,647.59,49.039,2.868,1.4
Reunion,nuclear,1993,0.0,0.0,11.072,647.59,49.039,2.868,0.0
Reunion,renewables_n_other,1993,1.489,1.489,11.072,647.59,49.039,2.868,0.0
Romania,all_energy_types,1993,579.936,431.477,231.199,22759.48,86.945,8.559,132.087
Romania,coal,1993,115.778,90.501,231.199,22759.48,86.945,8.559,43.987
Romania,natural_gas,1993,266.196,218.369,231.199,22759.48,86.945,8.559,50.1
Romania,petroleum_n_other_liquids,1993,155.155,84.21,231.199,22759.48,86.945,8.559,38.0
Romania,nuclear,1993,0.0,0.0,231.199,22759.48,86.945,8.559,0.0
Romania,renewables_n_other,1993,42.806,38.397,231.199,22759.48,86.945,8.559,0.0
Russia,all_energy_types,1993,9580.778,13678.522,2262.011,148317.8,220.412,14.452,2206.984
Russia,coal,1993,1935.435,2013.488,2262.011,148317.8,220.412,14.452,693.535
Russia,natural_gas,1993,4781.243,6444.197,2262.011,148317.8,220.412,14.452,881.45
Russia,petroleum_n_other_liquids,1993,2007.023,4330.747,2262.011,148317.8,220.412,14.452,632.0
Russia,nuclear,1993,366.055,366.055,2262.011,148317.8,220.412,14.452,0.0
Russia,renewables_n_other,1993,491.021,524.034,2262.011,148317.8,220.412,14.452,0.0
Rwanda,all_energy_types,1993,3.298,0.462,5.787,6263.76,1.797,1.945,0.7
Rwanda,coal,1993,0.0,0.0,5.787,6263.76,1.797,1.945,0.0
Rwanda,natural_gas,1993,0.0,0.0,5.787,6263.76,1.797,1.945,0.0
Rwanda,petroleum_n_other_liquids,1993,2.827,0.0,5.787,6263.76,1.797,1.945,0.7
Rwanda,nuclear,1993,0.0,0.0,5.787,6263.76,1.797,1.945,0.0
Rwanda,renewables_n_other,1993,0.471,0.462,5.787,6263.76,1.797,1.945,0.0
Saint Helena,all_energy_types,1993,0.013,0.0,0.0,0.0,0.0,0.0,0.003
Saint Helena,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,petroleum_n_other_liquids,1993,0.013,0.0,0.0,0.0,0.0,0.0,0.003
Saint Helena,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,all_energy_types,1993,0.36,0.0,0.614,41.35,29.704,2.0,0.076
Saint Kitts and Nevis,coal,1993,0.0,0.0,0.614,41.35,29.704,2.0,0.0
Saint Kitts and Nevis,natural_gas,1993,0.0,0.0,0.614,41.35,29.704,2.0,0.0
Saint Kitts and Nevis,petroleum_n_other_liquids,1993,0.36,0.0,0.614,41.35,29.704,2.0,0.076
Saint Kitts and Nevis,nuclear,1993,0.0,0.0,0.614,41.35,29.704,2.0,0.0
Saint Kitts and Nevis,renewables_n_other,1993,0.0,0.0,0.614,41.35,29.704,2.0,0.0
Saint Lucia,all_energy_types,1993,0.732,0.0,1.602,143.402,17.417,1.559,0.2
Saint Lucia,coal,1993,0.0,0.0,1.602,143.402,17.417,1.559,0.0
Saint Lucia,natural_gas,1993,0.0,0.0,1.602,143.402,17.417,1.559,0.0
Saint Lucia,petroleum_n_other_liquids,1993,0.732,0.0,1.602,143.402,17.417,1.559,0.2
Saint Lucia,nuclear,1993,0.0,0.0,1.602,143.402,17.417,1.559,0.0
Saint Lucia,renewables_n_other,1993,0.0,0.0,1.602,143.402,17.417,1.559,0.0
Saint Pierre and Miquelon,all_energy_types,1993,0.498,0.0,0.0,0.0,0.0,0.0,0.2
Saint Pierre and Miquelon,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,petroleum_n_other_liquids,1993,0.498,0.0,0.0,0.0,0.0,0.0,0.2
Saint Pierre and Miquelon,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,all_energy_types,1993,0.61,0.076,0.515,167.149,12.456,4.04,0.1
Samoa,coal,1993,0.0,0.0,0.515,167.149,12.456,4.04,0.0
Samoa,natural_gas,1993,0.0,0.0,0.515,167.149,12.456,4.04,0.0
Samoa,petroleum_n_other_liquids,1993,0.535,0.0,0.515,167.149,12.456,4.04,0.1
Samoa,nuclear,1993,0.0,0.0,0.515,167.149,12.456,4.04,0.0
Samoa,renewables_n_other,1993,0.076,0.076,0.515,167.149,12.456,4.04,0.0
Sao Tome and Principe,all_energy_types,1993,0.295,0.024,0.402,127.066,7.929,2.507,0.077
Sao Tome and Principe,coal,1993,0.0,0.0,0.402,127.066,7.929,2.507,0.0
Sao Tome and Principe,natural_gas,1993,0.0,0.0,0.402,127.066,7.929,2.507,0.0
Sao Tome and Principe,petroleum_n_other_liquids,1993,0.271,0.0,0.402,127.066,7.929,2.507,0.077
Sao Tome and Principe,nuclear,1993,0.0,0.0,0.402,127.066,7.929,2.507,0.0
Sao Tome and Principe,renewables_n_other,1993,0.024,0.024,0.402,127.066,7.929,2.507,0.0
Saudi Arabia,all_energy_types,1993,1106.835,5893.094,872.702,17763.3,212.612,4.328,213.707
Saudi Arabia,coal,1993,0.151,0.0,872.702,17763.3,212.612,4.328,0.007
Saudi Arabia,natural_gas,1993,389.02,389.02,872.702,17763.3,212.612,4.328,66.7
Saudi Arabia,petroleum_n_other_liquids,1993,717.665,5504.075,872.702,17763.3,212.612,4.328,147.0
Saudi Arabia,nuclear,1993,0.0,0.0,872.702,17763.3,212.612,4.328,0.0
Saudi Arabia,renewables_n_other,1993,0.0,0.0,872.702,17763.3,212.612,4.328,0.0
Senegal,all_energy_types,1993,12.407,0.322,19.308,8226.75,5.146,2.193,2.9
Senegal,coal,1993,0.0,0.0,19.308,8226.75,5.146,2.193,0.0
Senegal,natural_gas,1993,0.186,0.186,19.308,8226.75,5.146,2.193,0.0
Senegal,petroleum_n_other_liquids,1993,12.085,0.0,19.308,8226.75,5.146,2.193,2.9
Senegal,nuclear,1993,0.0,0.0,19.308,8226.75,5.146,2.193,0.0
Senegal,renewables_n_other,1993,0.136,0.136,19.308,8226.75,5.146,2.193,0.0
Serbia,all_energy_types,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,petroleum_n_other_liquids,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,all_energy_types,1993,2.086,0.0,1.098,74.071,96.099,6.485,0.5
Seychelles,coal,1993,0.0,0.0,1.098,74.071,96.099,6.485,0.0
Seychelles,natural_gas,1993,0.0,0.0,1.098,74.071,96.099,6.485,0.0
Seychelles,petroleum_n_other_liquids,1993,2.086,0.0,1.098,74.071,96.099,6.485,0.5
Seychelles,nuclear,1993,0.0,0.0,1.098,74.071,96.099,6.485,0.0
Seychelles,renewables_n_other,1993,0.0,0.0,1.098,74.071,96.099,6.485,0.0
Sierra Leone,all_energy_types,1993,3.27,0.0,5.464,4328.96,2.577,2.042,0.8
Sierra Leone,coal,1993,0.0,0.0,5.464,4328.96,2.577,2.042,0.0
Sierra Leone,natural_gas,1993,0.0,0.0,5.464,4328.96,2.577,2.042,0.0
Sierra Leone,petroleum_n_other_liquids,1993,3.27,0.0,5.464,4328.96,2.577,2.042,0.8
Sierra Leone,nuclear,1993,0.0,0.0,5.464,4328.96,2.577,2.042,0.0
Sierra Leone,renewables_n_other,1993,0.0,0.0,5.464,4328.96,2.577,2.042,0.0
Singapore,all_energy_types,1993,304.604,1.48,140.474,3328.093,312.298,7.399,68.181
Singapore,coal,1993,0.001,0.0,140.474,3328.093,312.298,7.399,0.023
Singapore,natural_gas,1993,16.254,0.0,140.474,3328.093,312.298,7.399,2.158
Singapore,petroleum_n_other_liquids,1993,286.897,0.0,140.474,3328.093,312.298,7.399,66.0
Singapore,nuclear,1993,0.0,0.0,140.474,3328.093,312.298,7.399,0.0
Singapore,renewables_n_other,1993,1.453,1.48,140.474,3328.093,312.298,7.399,0.0
Slovakia,all_energy_types,1993,253.758,66.794,65.021,5328.095,162.509,13.317,0.0
Slovakia,coal,1993,93.679,11.07,65.021,5328.095,162.509,13.317,0.0
Slovakia,natural_gas,1993,64.583,2.543,65.021,5328.095,162.509,13.317,0.0
Slovakia,petroleum_n_other_liquids,1993,40.039,0.864,65.021,5328.095,162.509,13.317,0.0
Slovakia,nuclear,1993,41.943,41.943,65.021,5328.095,162.509,13.317,0.0
Slovakia,renewables_n_other,1993,13.515,10.375,65.021,5328.095,162.509,13.317,0.0
Slovenia,all_energy_types,1993,70.163,37.339,34.294,1989.41,120.341,6.981,12.809
Slovenia,coal,1993,18.818,17.066,34.294,1989.41,120.341,6.981,6.664
Slovenia,natural_gas,1993,8.437,0.199,34.294,1989.41,120.341,6.981,1.239
Slovenia,petroleum_n_other_liquids,1993,23.93,0.025,34.294,1989.41,120.341,6.981,4.906
Slovenia,nuclear,1993,11.064,11.064,34.294,1989.41,120.341,6.981,0.0
Slovenia,renewables_n_other,1993,7.916,8.985,34.294,1989.41,120.341,6.981,0.0
Solomon Islands,all_energy_types,1993,0.704,0.0,0.667,339.501,7.075,3.6,0.2
Solomon Islands,coal,1993,0.0,0.0,0.667,339.501,7.075,3.6,0.0
Solomon Islands,natural_gas,1993,0.0,0.0,0.667,339.501,7.075,3.6,0.0
Solomon Islands,petroleum_n_other_liquids,1993,0.704,0.0,0.667,339.501,7.075,3.6,0.2
Solomon Islands,nuclear,1993,0.0,0.0,0.667,339.501,7.075,3.6,0.0
Solomon Islands,renewables_n_other,1993,0.0,0.0,0.667,339.501,7.075,3.6,0.0
Somalia,all_energy_types,1993,2.371,0.0,7.595,7385.02,1.096,1.065,0.6
Somalia,coal,1993,0.0,0.0,7.595,7385.02,1.096,1.065,0.0
Somalia,natural_gas,1993,0.0,0.0,7.595,7385.02,1.096,1.065,0.0
Somalia,petroleum_n_other_liquids,1993,2.371,0.0,7.595,7385.02,1.096,1.065,0.6
Somalia,nuclear,1993,0.0,0.0,7.595,7385.02,1.096,1.065,0.0
Somalia,renewables_n_other,1993,0.0,0.0,7.595,7385.02,1.096,1.065,0.0
South Africa,all_energy_types,1993,1138.213,1194.109,397.46,39754.48,97.694,9.771,328.636
South Africa,coal,1993,858.659,1147.41,397.46,39754.48,97.694,9.771,266.164
South Africa,natural_gas,1993,19.451,19.451,397.46,39754.48,97.694,9.771,2.472
South Africa,petroleum_n_other_liquids,1993,241.735,5.47,397.46,39754.48,97.694,9.771,60.0
South Africa,nuclear,1993,21.337,21.337,397.46,39754.48,97.694,9.771,0.0
South Africa,renewables_n_other,1993,-2.969,0.441,397.46,39754.48,97.694,9.771,0.0
South Korea,all_energy_types,1993,1604.791,247.782,665.947,44411.65,123.296,8.223,310.349
South Korea,coal,1993,326.966,71.843,665.947,44411.65,123.296,8.223,104.232
South Korea,natural_gas,1993,66.533,0.0,665.947,44411.65,123.296,8.223,9.642
South Korea,petroleum_n_other_liquids,1993,1033.629,0.0,665.947,44411.65,123.296,8.223,196.474
South Korea,nuclear,1993,163.286,163.286,665.947,44411.65,123.296,8.223,0.0
South Korea,renewables_n_other,1993,14.378,12.653,665.947,44411.65,123.296,8.223,0.0
South Sudan,all_energy_types,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,coal,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,natural_gas,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,petroleum_n_other_liquids,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,nuclear,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,renewables_n_other,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,all_energy_types,1993,1202.654,420.01,1020.489,39385.58,104.191,4.021,253.783
Spain,coal,1993,250.288,164.346,1020.489,39385.58,104.191,4.021,87.431
Spain,natural_gas,1993,75.113,7.7,1020.489,39385.58,104.191,4.021,13.777
Spain,petroleum_n_other_liquids,1993,641.658,14.105,1020.489,39385.58,104.191,4.021,152.575
Spain,nuclear,1993,158.437,158.437,1020.489,39385.58,104.191,4.021,0.0
Spain,renewables_n_other,1993,77.159,75.423,1020.489,39385.58,104.191,4.021,0.0
Sri Lanka,all_energy_types,1993,36.815,11.354,70.219,17924.8,7.008,1.789,5.601
Sri Lanka,coal,1993,0.004,0.0,70.219,17924.8,7.008,1.789,0.001
Sri Lanka,natural_gas,1993,0.0,0.0,70.219,17924.8,7.008,1.789,0.0
Sri Lanka,petroleum_n_other_liquids,1993,25.456,0.0,70.219,17924.8,7.008,1.789,5.6
