idCountry,year,electricityDemand,electricityGeneration,population,co2PerCapita
80,2009,0.19,0.19,105787,2.39
80,2010,0.2,0.2,106227,2.449
80,2011,0.2,0.2,106786,2.3680000000000003
80,2012,0.19,0.19,107452,2.523
80,2013,0.19,0.19,108172,2.8110000000000004
80,2014,0.19,0.19,108900,2.153
80,2015,0.19,0.19,109603,2.374
80,2016,0.2,0.2,110263,2.426
80,2017,0.21,0.21,110874,2.512
80,2018,0.21,0.21,111449,2.762
80,2019,0.21,0.21,112002,2.967
80,2020,0.2,0.2,112519,2.62
81,1980,0.0,0.0,336683,1.589
81,1981,0.0,0.0,336932,2.099
81,1982,0.0,0.0,336612,2.025
81,1983,0.0,0.0,336677,2.177
81,1984,0.0,0.0,338430,2.338
81,1985,0.0,0.0,342737,2.352
81,1986,0.0,0.0,350061,2.449
81,1987,0.0,0.0,359911,2.545
81,1988,0.0,0.0,370913,2.716
81,1989,0.0,0.0,381139,2.826
81,1990,0.0,0.0,389251,3.381
81,1991,0.0,0.0,394615,3.5410000000000004
81,1992,0.0,0.0,397692,3.542
81,1993,0.0,0.0,399380,3.876
81,1994,0.0,0.0,401066,4.146
81,1995,0.0,0.0,403731,4.295
81,1996,0.0,0.0,407784,4.474
81,1997,0.0,0.0,412739,4.452
81,1998,0.0,0.0,417621,5.323
81,1999,0.0,0.0,421035,5.157
81,2000,1.27,1.27,422048,5.035
81,2001,1.26,1.26,420248,5.374
81,2002,1.22,1.22,416132,5.6629999999999985
81,2003,1.31,1.31,410868,5.811
81,2004,1.56,1.56,406068,6.289
81,2005,1.57,1.57,402903,5.914
81,2006,1.64,1.64,401809,5.814
81,2007,1.71,1.71,402405,6.183
81,2008,1.69,1.69,403967,6.0379999999999985
81,2009,1.68,1.68,405444,5.8679999999999986
81,2010,1.68,1.68,406073,6.169
81,2011,1.7,1.7,405643,6.193
81,2012,1.64,1.64,404446,6.143
81,2013,1.59,1.59,402826,6.045
81,2014,1.6,1.6,401305,6.059
81,2015,1.64,1.64,400260,6.1720000000000015
81,2016,1.62,1.62,399760,6.32
81,2017,1.65,1.65,399679,6.205
81,2018,1.65,1.65,399848,6.147
81,2019,1.62,1.62,400048,6.404
81,2020,1.58,1.58,400127,6.403
82,1980,0.0,0.0,104134,0.0
82,1981,0.0,0.0,106482,0.0
82,1982,0.0,0.0,108901,0.0
82,1983,0.0,0.0,111403,0.0
82,1984,0.0,0.0,113953,0.0
82,1985,0.0,0.0,116576,0.0
82,1986,0.0,0.0,119228,0.0
82,1987,0.0,0.0,121923,0.0
82,1988,0.0,0.0,124674,0.0
82,1989,0.0,0.0,127525,0.0
82,1990,0.0,0.0,130479,0.0
82,1991,0.0,0.0,133553,0.0
82,1992,0.0,0.0,136693,0.0
82,1993,0.0,0.0,139813,0.0
82,1994,0.0,0.0,142806,0.0
82,1995,0.0,0.0,145559,0.0
82,1996,0.0,0.0,148061,0.0
82,1997,0.0,0.0,150303,0.0
82,1998,0.0,0.0,152274,0.0
82,1999,0.0,0.0,153955,0.0
82,2000,1.85,1.85,155323,0.0
82,2001,1.85,1.85,156395,0.0
82,2002,1.63,1.63,157173,0.0
82,2003,1.68,1.68,157723,0.0
82,2004,1.77,1.77,158094,0.0
82,2005,1.79,1.79,158406,0.0
82,2006,1.79,1.79,158649,0.0
82,2007,1.77,1.77,158848,0.0
82,2008,1.76,1.76,159037,0.0
82,2009,1.75,1.75,159232,0.0
82,2010,1.76,1.76,159439,0.0
82,2011,1.73,1.73,159690,0.0
82,2012,1.68,1.68,159990,0.0
82,2013,1.67,1.67,160415,0.0
82,2014,1.62,1.62,161007,0.0
82,2015,1.65,1.65,161851,0.0
82,2016,1.73,1.73,162948,0.0
82,2017,1.76,1.76,164281,0.0
82,2018,1.73,1.73,165770,0.0
82,2019,1.77,1.77,167295,0.0
82,2020,1.7,1.7,168783,0.0
83,1980,0.0,0.0,7283456,0.617
83,1981,0.0,0.0,7466481,0.529
83,1982,0.0,0.0,7654818,0.471
83,1983,0.0,0.0,7847468,0.403
83,1984,0.0,0.0,8042895,0.423
83,1985,0.0,0.0,8240059,0.424
83,1986,0.0,0.0,8438599,0.434
83,1987,0.0,0.0,8639105,0.454
83,1988,0.0,0.0,8842571,0.461
83,1989,0.0,0.0,9050464,0.463
83,1990,0.0,0.0,9263820,0.537
83,1991,0.0,0.0,9483273,0.522
83,1992,0.0,0.0,9708552,0.61
83,1993,0.0,0.0,9938699,0.561
83,1994,0.0,0.0,10172303,0.664
83,1995,0.0,0.0,10408486,0.68
83,1996,0.0,0.0,10646676,0.617
83,1997,0.0,0.0,10887637,0.6890000000000001
83,1998,0.0,0.0,11133502,0.7759999999999999
83,1999,0.0,0.0,11387208,0.773
83,2000,5.33,6.03,11650744,0.838
83,2001,5.59,5.83,11924941,0.858
83,2002,5.76,6.14,12208854,0.878
83,2003,7.26,7.66,12500479,0.836
83,2004,6.32,6.74,12796926,0.8740000000000001
83,2005,7.98,8.3,13096028,0.925
83,2006,8.21,8.29,13397022,0.909
83,2007,8.9,9.02,13700326,0.8859999999999999
83,2008,8.37,8.44,14006420,0.778
83,2009,8.57,8.63,14316251,0.799
83,2010,8.87,8.65,14630420,0.758
83,2011,9.26,8.94,14948792,0.752
83,2012,9.53,9.5,15270774,0.757
83,2013,9.94,10.22,15595821,0.82
83,2014,10.33,10.83,15923238,0.866
83,2015,10.85,11.35,16252425,0.974
83,2016,11.52,12.11,16583078,1.02
83,2017,11.71,12.68,16914978,1.022
83,2018,12.08,13.75,17247856,1.081
83,2019,12.38,13.43,17581476,1.248
83,2020,14.13,15.18,17915566,1.057
84,1980,0.0,0.0,4871446,0.198
84,1981,0.0,0.0,4969595,0.199
84,1982,0.0,0.0,5077073,0.193
84,1983,0.0,0.0,5195443,0.183
84,1984,0.0,0.0,5326369,0.184
84,1985,0.0,0.0,5470716,0.182
84,1986,0.0,0.0,5629420,0.177
84,1987,0.0,0.0,5801323,0.171
84,1988,0.0,0.0,5982484,0.172
84,1989,0.0,0.0,6167480,0.16899999999999998
84,1990,0.0,0.0,6352282,0.158
84,1991,0.0,0.0,6534936,0.157
84,1992,0.0,0.0,6716032,0.158
84,1993,0.0,0.0,6897171,0.158
84,1994,0.0,0.0,7081119,0.159
84,1995,0.0,0.0,7269631,0.16
84,1996,0.0,0.0,7463782,0.165
84,1997,0.0,0.0,7662071,0.168
84,1998,0.0,0.0,7860772,0.173
84,1999,0.0,0.0,8054745,0.17800000000000002
84,2000,0.75,0.75,8240735,0.181
84,2001,0.94,0.94,8417082,0.185
84,2002,0.99,0.99,8586077,0.189
84,2003,0.87,0.87,8753097,0.194
84,2004,0.94,0.94,8925729,0.197
84,2005,0.88,0.88,9109585,0.2
84,2006,0.85,0.85,9307421,0.203
84,2007,0.94,0.94,9518159,0.207
84,2008,0.96,0.96,9738796,0.205
84,2009,0.96,0.96,9964470,0.212
84,2010,0.92,0.92,10192168,0.244
84,2011,0.85,0.85,10420459,0.249
84,2012,0.71,0.71,10652032,0.227
84,2013,0.64,0.64,10892821,0.194
84,2014,0.69,0.69,11150970,0.194
84,2015,1.14,1.14,11432096,0.214
84,2016,1.61,1.61,11738434,0.234
84,2017,1.77,1.77,12067516,0.268
84,2018,1.49,1.49,12414292,0.297
84,2019,2.06,2.06,12771246,0.29100000000000004
84,2020,3.2,3.2,13132792,0.258
85,1980,0.0,0.0,781678,0.188
85,1981,0.0,0.0,793804,0.18
85,1982,0.0,0.0,810402,0.17600000000000002
85,1983,0.0,0.0,830212,0.172
85,1984,0.0,0.0,851276,0.189
85,1985,0.0,0.0,872163,0.197
85,1986,0.0,0.0,892530,0.205
85,1987,0.0,0.0,912755,0.213
85,1988,0.0,0.0,933046,0.232
85,1989,0.0,0.0,953782,0.242
85,1990,0.0,0.0,975265,0.177
85,1991,0.0,0.0,997522,0.17600000000000002
85,1992,0.0,0.0,1020353,0.17600000000000002
85,1993,0.0,0.0,1043421,0.17600000000000002
85,1994,0.0,0.0,1066345,0.172
85,1995,0.0,0.0,1088850,0.168
85,1996,0.0,0.0,1110835,0.165
85,1997,0.0,0.0,1132505,0.17800000000000002
85,1998,0.0,0.0,1154372,0.149
85,1999,0.0,0.0,1177133,0.165
85,2000,0.03,0.03,1201305,0.122
85,2001,0.03,0.03,1227105,0.122
85,2002,0.02,0.02,1254454,0.123
85,2003,0.02,0.02,1283297,0.151
85,2004,0.03,0.03,1313492,0.153
85,2005,0.03,0.03,1344931,0.158
85,2006,0.03,0.03,1377582,0.157
85,2007,0.03,0.03,1411545,0.16399999999999998
85,2008,0.03,0.03,1446936,0.157
85,2009,0.03,0.03,1483920,0.158
85,2010,0.03,0.03,1522603,0.156
85,2011,0.03,0.03,1562996,0.155
85,2012,0.03,0.03,1604981,0.153
85,2013,0.03,0.03,1648259,0.149
85,2014,0.03,0.03,1692433,0.154
85,2015,0.06,0.06,1737207,0.16
85,2016,0.08,0.08,1782434,0.171
85,2017,0.08,0.08,1828146,0.166
85,2018,0.08,0.08,1874304,0.166
85,2019,0.08,0.08,1920917,0.16399999999999998
85,2020,0.08,0.08,1967998,0.146
86,1980,0.0,0.0,780153,2.292
86,1981,0.0,0.0,781734,2.301
86,1982,0.0,0.0,781249,1.796
86,1983,0.0,0.0,778953,1.599
86,1984,0.0,0.0,775217,1.81
86,1985,0.0,0.0,770439,1.84
86,1986,0.0,0.0,764447,1.366
86,1987,0.0,0.0,757451,1.727
86,1988,0.0,0.0,750641,1.87
86,1989,0.0,0.0,745581,1.587
86,1990,0.0,0.0,743306,1.518
86,1991,0.0,0.0,744477,1.486
86,1992,0.0,0.0,748596,1.39
86,1993,0.0,0.0,754141,1.385
86,1994,0.0,0.0,758896,1.922
86,1995,0.0,0.0,761298,2.06
86,1996,0.0,0.0,760801,2.172
86,1997,0.0,0.0,757975,2.383
86,1998,0.0,0.0,753778,2.426
86,1999,0.0,0.0,749676,2.444
86,2000,0.88,0.88,746718,2.34
86,2001,0.91,0.91,745206,2.34
86,2002,0.91,0.91,744789,2.302
86,2003,0.82,0.82,745142,2.4930000000000003
86,2004,0.86,0.86,745737,2.584
86,2005,0.65,0.65,746156,2.17
86,2006,0.67,0.67,746335,2.023
86,2007,0.7,0.7,746477,2.386
86,2008,0.71,0.71,746815,2.286
86,2009,0.72,0.72,747718,2.553
86,2010,0.82,0.82,749430,2.518
86,2011,0.87,0.87,752029,2.607
86,2012,0.9,0.9,755388,2.595
86,2013,0.93,0.93,759281,2.509
86,2014,0.94,0.94,763371,2.583
86,2015,1.0,1.0,767433,2.61
86,2016,1.03,1.03,771363,3.04
86,2017,1.08,1.08,775218,2.992
86,2018,1.09,1.09,779007,3.185
86,2019,1.16,1.16,782775,3.177
86,2020,1.1,1.1,786559,2.813
87,1980,0.0,0.0,5643175,0.132
87,1981,0.0,0.0,5773367,0.132
87,1982,0.0,0.0,5910223,0.138
87,1983,0.0,0.0,6051617,0.146
87,1984,0.0,0.0,6194686,0.146
87,1985,0.0,0.0,6337275,0.147
87,1986,0.0,0.0,6478537,0.128
87,1987,0.0,0.0,6618742,0.136
87,1988,0.0,0.0,6758222,0.149
87,1989,0.0,0.0,6897755,0.14800000000000002
87,1990,0.0,0.0,7037915,0.141
87,1991,0.0,0.0,7178611,0.136
87,1992,0.0,0.0,7319491,0.121
87,1993,0.0,0.0,7460684,0.092
87,1994,0.0,0.0,7602318,0.024
87,1995,0.0,0.0,7744509,0.113
87,1996,0.0,0.0,7887312,0.129
87,1997,0.0,0.0,8030721,0.168
87,1998,0.0,0.0,8174680,0.151
87,1999,0.0,0.0,8319070,0.153
87,2000,0.53,0.53,8463802,0.193
87,2001,0.57,0.57,8608810,0.171
87,2002,0.53,0.53,8754148,0.204
87,2003,0.51,0.51,8900108,0.191
87,2004,0.53,0.53,9047082,0.183
87,2005,0.53,0.53,9195289,0.188
87,2006,0.55,0.55,9344784,0.188
87,2007,0.44,0.44,9495336,0.187
87,2008,0.47,0.47,9646570,0.182
87,2009,0.68,0.68,9798046,0.193
87,2010,0.56,0.56,9949318,0.215
87,2011,0.65,0.65,10100320,0.225
87,2012,1.05,1.05,10250922,0.221
87,2013,1.0,1.0,10400672,0.26
87,2014,0.98,0.98,10549007,0.256
87,2015,0.98,0.98,10695540,0.249
87,2016,1.02,1.02,10839976,0.275
87,2017,1.0,1.0,10982367,0.28300000000000003
87,2018,1.0,1.0,11123183,0.303
87,2019,0.98,0.98,11263079,0.292
87,2020,0.94,0.94,11402533,0.256
88,1980,0.0,0.0,3678274,0.5539999999999999
88,1981,0.0,0.0,3792922,0.477
88,1982,0.0,0.0,3910642,0.447
88,1983,0.0,0.0,4031333,0.49
88,1984,0.0,0.0,4154863,0.471
88,1985,0.0,0.0,4281167,0.44
88,1986,0.0,0.0,4410270,0.414
88,1987,0.0,0.0,4542218,0.472
88,1988,0.0,0.0,4677023,0.527
88,1989,0.0,0.0,4814696,0.557
88,1990,0.0,0.0,4955302,0.488
88,1991,0.0,0.0,5098594,0.478
88,1992,0.0,0.0,5244677,0.512
88,1993,0.0,0.0,5394416,0.523
88,1994,0.0,0.0,5548969,0.57
88,1995,0.0,0.0,5709010,0.66
88,1996,0.0,0.0,5874814,0.65
88,1997,0.0,0.0,6045704,0.652
88,1998,0.0,0.0,6220405,0.762
88,1999,0.0,0.0,6397140,0.721
88,2000,3.85,3.54,6574510,0.75
88,2001,4.06,3.75,6751912,0.83
88,2002,4.33,3.93,6929267,0.847
88,2003,4.68,4.35,7106323,0.931
88,2004,5.05,4.66,7282953,0.988
88,2005,5.45,5.39,7458982,0.916
88,2006,5.75,5.74,7634295,1.006
88,2007,6.06,6.05,7808520,1.051
88,2008,6.28,6.29,7980955,1.057
88,2009,6.32,6.37,8150780,0.974
88,2010,6.83,6.82,8317467,0.949
88,2011,7.41,7.37,8480670,1.03
88,2012,7.74,7.66,8640692,1.052
88,2013,8.08,7.97,8798524,1.05
88,2014,8.42,8.1,8955579,1.04
88,2015,8.99,8.85,9112904,1.0759999999999998
88,2016,8.9,8.85,9270794,1.002
88,2017,9.15,8.85,9429016,0.939
88,2018,9.66,9.3,9587523,1.048
88,2019,11.31,11.06,9746115,1.107
88,2020,11.18,10.93,9904608,0.975
89,1980,0.0,0.0,4868744,3.41
89,1981,0.0,0.0,4971693,3.744
89,1982,0.0,0.0,5058049,3.88
89,1983,0.0,0.0,5133705,4.074
89,1984,0.0,0.0,5207835,4.268
89,1985,0.0,19.249000000000002,5287023,4.328
89,1986,0.0,21.419,5373445,4.75
89,1987,0.0,23.754,5464705,5.14
89,1988,0.0,25.506999999999998,5557380,5.27
89,1989,0.0,27.363000000000003,5646276,5.337999999999999
89,1990,0.0,28.96,5727942,4.74
89,1991,0.0,31.889,5800040,4.907
89,1992,0.0,35.076,5864745,5.613
89,1993,0.0,35.946999999999996,5928336,5.8660000000000005
89,1994,0.0,26.741,5999619,5.18
89,1995,0.0,27.916,6084234,5.1389999999999985
89,1996,0.0,28.44,6185584,4.674
89,1997,0.0,28.943,6299912,4.841
89,1998,0.0,31.414,6416996,6.066
89,1999,0.0,29.496,6522461,6.524
89,2000,38.47,31.329,6606328,6.098
89,2001,39.3,32.429,6664775,5.6720000000000015
89,2002,40.27,34.312,6701771,5.892
89,2003,40.77,35.506,6724687,6.424
89,2004,41.65,37.129,6744563,6.1629999999999985
89,2005,42.64,38.448,6769579,6.46
89,2006,42.66,38.611999999999995,6802083,6.162000000000001
89,2007,43.53,38.948,6840017,6.37
89,2008,42.96,37.99,6881861,6.218
89,2009,43.64,38.768,6924642,6.005
89,2010,43.94,38.333,6966324,5.751
89,2011,44.51,39.073,7006598,6.158
89,2012,45.79,38.797,7046847,6.065
89,2013,45.07,39.103,7088780,6.25
89,2014,46.52,39.85,7134668,6.376
89,2015,46.28,37.986,7185992,5.899
89,2016,46.38,38.224000000000004,7243541,5.99
89,2017,46.03,36.989000000000004,7306315,5.824
89,2018,46.42,36.534,7371728,5.797999999999999
89,2019,47.1,36.876999999999995,7436157,5.62
89,2020,45.81,35.168,7496988,4.167
89,2021,0.0,37.058,7552800,0.0
90,1980,0.0,0.0,10754286,8.052999999999999
90,1981,0.0,0.0,10746489,8.035
90,1982,0.0,0.0,10715857,8.082
90,1983,0.0,0.0,10669203,8.328
90,1984,0.0,0.0,10616742,8.53
90,1985,0.0,26.794,10566321,8.123
90,1986,0.0,28.044,10519296,7.9129999999999985
90,1987,0.0,29.749000000000002,10474544,8.033
90,1988,0.0,29.233,10434539,7.48
90,1989,0.0,29.596,10401614,7.298999999999999
90,1990,39.59,28.436,10377135,7.056
90,1991,37.31,29.963,10363050,6.722
90,1992,35.15,31.685,10358622,5.994
90,1993,35.38,32.915,10359052,6.119
90,1994,35.55,33.515,10357586,5.965
90,1995,36.43,34.018,10349308,5.932
90,1996,37.29,35.09,10332451,6.1
90,1997,37.55,35.397,10308479,5.978
90,1998,37.94,37.19,10279610,5.95
90,1999,38.89,37.832,10249407,6.016
90,2000,38.63,35.191,10220509,5.711
90,2001,39.59,36.415,10193451,5.882999999999999
90,2002,40.41,36.157,10167286,5.803
90,2003,41.07,34.145,10141341,6.09
90,2004,41.18,33.708,10114481,5.945
90,2005,41.98,35.756,10085942,5.976
90,2006,43.06,35.859,10055657,5.931
90,2007,43.95,39.96,10024158,5.841
90,2008,43.92,40.025,9991867,5.73
90,2009,41.42,35.908,9959439,5.167999999999998
90,2010,42.57,37.371,9927380,5.245
90,2011,42.66,36.019,9895689,5.072
90,2012,42.59,34.635,9864363,4.74
90,2013,42.13,30.294,9833923,4.433
90,2014,42.74,29.403000000000002,9804991,4.455
90,2015,43.98,30.36,9777925,4.767
90,2016,44.52,31.901999999999997,9752970,4.8260000000000005
90,2017,45.68,32.915,9729822,5.082
90,2018,46.26,32.067,9707502,5.09
90,2019,46.63,34.291,9684680,5.0680000000000005
90,2020,45.76,34.93,9660350,4.997
90,2021,47.5,35.805,9634162,0.0
91,1980,0.0,0.0,228256,8.157
91,1981,0.0,0.0,230665,7.5779999999999985
91,1982,0.0,0.0,233273,6.832000000000002
91,1983,0.0,0.0,236021,6.5360000000000005
91,1984,0.0,0.0,238818,7.5779999999999985
91,1985,0.0,3.8369999999999997,241587,6.7170000000000005
91,1986,0.0,4.058,244335,7.286
91,1987,0.0,4.152,247057,7.468
91,1988,0.0,4.416,249755,7.372000000000001
91,1989,0.0,4.475,252424,7.513
91,1990,4.51,4.447,255044,8.737
91,1991,4.49,4.425,257616,8.175
91,1992,4.55,4.539,260155,8.668
91,1993,4.73,4.721,262650,9.18
91,1994,4.77,4.773,265140,8.919
91,1995,4.98,4.976,267627,9.218
91,1996,5.12,5.112,270144,9.338
91,1997,5.59,5.58,272709,9.602
91,1998,6.27,6.274,275294,9.581
91,1999,7.19,7.184,277868,10.222
91,2000,7.68,7.678,280439,10.456
91,2001,8.03,8.027000000000001,282910,10.121
91,2002,8.42,8.41,285329,10.484000000000002
91,2003,8.51,8.493,287955,10.366
91,2004,8.61,8.62,291102,10.68
91,2005,8.68,8.681000000000001,294976,10.09
91,2006,9.92,9.925,299727,10.519
91,2007,11.97,11.975999999999999,305181,11.456
91,2008,16.47,16.468,310855,12.261
91,2009,16.83,16.835,316057,11.794
91,2010,17.06,17.059,320342,11.315
91,2011,17.21,17.21,323471,10.824000000000002
91,2012,17.55,17.549,325642,10.738
91,2013,18.11,18.116,327194,10.644
91,2014,18.12,18.122,328592,10.528
91,2015,18.79,18.799,330237,10.708
91,2016,18.55,18.549,332209,10.498
91,2017,19.24,19.239,334395,10.78
91,2018,19.82,19.829,336712,10.88
91,2019,19.49,19.489,339037,10.473
91,2020,19.13,19.127,341250,8.604
91,2021,0.0,19.621,343360,0.0
92,1980,0.0,0.0,698952832,0.418
92,1981,0.0,0.0,715385024,0.441
92,1982,0.0,0.0,732239488,0.445
92,1983,0.0,0.0,749428928,0.47
92,1984,0.0,0.0,766833408,0.472
92,1985,0.0,186.386,784360000,0.507
92,1986,0.0,202.67700000000002,801975232,0.532
92,1987,0.0,223.669,819682112,0.556
92,1988,0.0,241.305,837468928,0.588
92,1989,0.0,272.44599999999997,855334656,0.633
92,1990,0.0,287.763,873277824,0.662
92,1991,0.0,320.45799999999997,891273216,0.691
92,1992,0.0,337.153,909307008,0.722
92,1993,0.0,362.176,927403904,0.731
92,1994,0.0,387.967,945601792,0.758
92,1995,0.0,427.149,963922560,0.7909999999999999
92,1996,0.0,443.205,982365248,0.841
92,1997,0.0,469.154,1000899968,0.8590000000000001
92,1998,0.0,505.07800000000003,1019483584,0.861
92,1999,0.0,547.362,1038058112,0.917
92,2000,572.74,571.394,1056575488,0.926
92,2001,587.36,586.0930000000002,1075000064,0.923
92,2002,610.99,609.65,1093317120,0.936
92,2003,639.82,638.131,1111523072,0.953
92,2004,700.02,698.301,1129623552,0.996
92,2005,706.07,704.5089999999999,1147609856,1.033
92,2006,747.17,744.426,1165486208,1.081
92,2007,801.2,796.265,1183209472,1.148
92,2008,833.92,828.414,1200669696,1.218
92,2009,885.01,879.707,1217726208,1.324
92,2010,943.02,937.4680000000001,1234281088,1.359
92,2011,1039.12,1034.011,1250288000,1.4240000000000002
92,2012,1096.48,1091.838,1265780224,1.551
92,2013,1150.09,1146.139,1280842112,1.59
92,2014,1262.59,1262.22,1295600768,1.6869999999999998
92,2015,1317.25,1322.0970000000002,1310152320,1.732
92,2016,1400.54,1401.7420000000006,1324517248,1.7990000000000002
92,2017,1469.56,1471.342,1338676736,1.818
92,2018,1575.14,1579.191,1352642304,1.922
92,2019,1599.78,1622.1,1366417792,1.922
92,2020,1561.18,1563.326,1380004352,1.769
92,2021,1695.4,1714.8210000000001,1393409024,0.0
93,1980,0.0,0.0,147447824,0.643
93,1981,0.0,0.0,150938224,0.664
93,1982,0.0,0.0,154468240,0.684
93,1983,0.0,0.0,158009248,0.6659999999999999
93,1984,0.0,0.0,161523360,0.696
93,1985,0.0,16.369,164982448,0.737
93,1986,0.0,18.415,168374288,0.726
93,1987,0.0,20.72,171702752,0.722
93,1988,0.0,24.807,174975952,0.758
93,1989,0.0,28.487,178209136,0.7390000000000001
93,1990,0.0,33.115,181413392,0.828
93,1991,0.0,38.103,184591888,0.978
93,1992,0.0,40.284,187739776,1.084
93,1993,0.0,39.707,190851184,1.152
93,1994,0.0,45.928000000000004,193917456,1.149
93,1995,0.0,54.121,196934256,1.15
93,1996,0.0,58.868,199901232,1.276
93,1997,0.0,70.691,202826432,1.384
93,1998,0.0,76.693,205724592,1.05
93,1999,0.0,83.971,208615168,1.169
93,2000,93.32,93.32600000000001,211513824,1.2990000000000002
93,2001,101.64,101.65899999999999,214427424,1.415
93,2002,108.2,108.21700000000001,217357792,1.43
93,2003,112.97,112.975,220309472,1.545
93,2004,120.14,120.15100000000001,223285664,1.5419999999999998
93,2005,127.56,127.561,226289472,1.5419999999999998
93,2006,133.09,133.11,229318272,1.5119999999999998
93,2007,142.43,142.441,232374240,1.671
93,2008,149.42,149.437,235469744,1.556
93,2009,156.76,156.797,238620544,1.6840000000000002
93,2010,169.74,169.78599999999997,241834224,1.869
93,2011,183.31,183.419,245115984,2.059
93,2012,200.18,200.34,248451712,2.099
93,2013,216.1,216.18900000000002,251805312,1.97
93,2014,228.45,228.55599999999998,255128080,1.956
93,2015,233.76,233.982,258383248,2.134
93,2016,248.32,247.918,261556384,2.144
93,2017,255.48,254.66,264650976,2.173
93,2018,268.28,283.77099999999996,267670560,2.297
93,2019,280.5,295.449,270625568,2.441
93,2020,276.31,291.83,273523616,2.155
93,2021,0.0,309.3520000000001,276361792,0.0
94,1980,0.0,0.0,38650244,3.1180000000000003
94,1981,0.0,0.0,40199912,2.8110000000000004
94,1982,0.0,0.0,41869232,3.29
94,1983,0.0,0.0,43636840,3.428
94,1984,0.0,0.0,45472792,3.2960000000000003
94,1985,0.0,38.915,47347196,3.3760000000000003
94,1986,0.0,42.18600000000001,49260260,2.9960000000000004
94,1987,0.0,45.062,51193780,3.097
94,1988,0.0,46.97,53077312,3.3
94,1989,0.0,51.431000000000004,54822004,3.469
94,1990,0.0,57.655,56366212,3.725
94,1991,0.0,62.81399999999999,57679024,3.918
94,1992,0.0,67.178,58780376,3.861
94,1993,0.0,74.686,59723760,3.945
94,1994,0.0,81.00399999999998,60590608,4.354
94,1995,0.0,84.353,61442656,4.42
94,1996,0.0,89.74,62294916,4.395
94,1997,0.0,96.98299999999999,63136308,4.23
94,1998,0.0,102.385,63971836,4.776
94,1999,0.0,110.088,64800876,5.856
94,2000,113.56,119.348,65623400,5.625
94,2001,122.34,127.603,66449108,5.941
94,2002,133.21,138.225,67284808,5.91
94,2003,145.79,151.645,68122944,6.072
94,2004,157.76,162.755,68951280,6.41
94,2005,167.53,177.077,69762344,6.644
94,2006,181.81,193.43,70554760,7.138
94,2007,191.97,203.13099999999997,71336480,7.186
94,2008,199.73,210.48,72120608,7.4129999999999985
94,2009,204.37,221.80700000000002,72924832,7.666
94,2010,215.77,235.68099999999998,73762512,7.724
94,2011,221.05,235.588,74634960,7.7360000000000015
94,2012,232.11,248.75599999999997,75539880,7.979
94,2013,239.19,258.85200000000003,76481960,7.978
94,2014,252.47,275.628,77465768,8.286
94,2015,262.31,280.238,78492208,8.009
94,2016,269.81,286.143,79563992,8.011000000000001
94,2017,285.28,305.164,80673888,8.829
94,2018,287.84,312.35,81800200,8.645
94,2019,314.13,318.885,82913888,8.845
94,2020,300.7,337.219,83992952,8.87
94,2021,0.0,357.838,85028760,0.0
95,1980,0.0,0.0,13653348,3.322
95,1981,0.0,0.0,14044115,2.272
95,1982,0.0,0.0,14432466,2.105
95,1983,0.0,0.0,14815653,2.596
95,1984,0.0,0.0,15190396,2.6180000000000003
95,1985,0.0,20.973000000000006,15555807,2.841
95,1986,0.0,22.287,15909764,2.969
95,1987,0.0,22.51,16257072,3.21
95,1988,0.0,23.45,16612318,4.041
95,1989,0.0,23.86,16994942,4.251
95,1990,0.0,28.373,17419114,2.8160000000000003
95,1991,0.0,13.359000000000002,17889458,2.526
95,1992,0.0,21.912,18402740,3.2
95,1993,0.0,27.09,18955088,3.33
95,1994,0.0,26.663,19539348,3.638
95,1995,0.0,26.498,20149342,3.677
95,1996,0.0,25.980999999999998,20783072,3.334
95,1997,0.0,26.693,21439578,3.175
95,1998,0.0,26.744,22114330,3.26
95,1999,0.0,24.721,22802060,3.144
95,2000,30.02,27.191999999999997,23497590,3.052
95,2001,30.34,31.725,24208178,3.4930000000000003
95,2002,31.85,35.417,24931922,3.462
95,2003,26.67,26.605999999999998,25644504,3.54
95,2004,31.71,30.695999999999998,26313838,4.3180000000000005
95,2005,30.11,28.343000000000004,26922280,4.188
95,2006,34.79,30.590999999999998,27448124,3.569
95,2007,33.73,32.347,27911242,2.192
95,2008,37.77,35.305,28385738,3.234
95,2009,48.62,41.293,28973156,3.554
95,2010,51.65,41.703,29741976,3.701
95,2011,58.07,42.222,30725304,4.4030000000000005
95,2012,53.65,47.768,31890012,4.792
95,2013,67.41,62.108999999999995,33157062,4.936
95,2014,76.16,71.173,34411948,4.799
95,2015,77.85,75.324,35572268,4.657
95,2016,87.43,86.31700000000002,36610632,5.309
95,2017,94.08,93.574,37552788,5.638
95,2018,99.44,100.24,38433604,5.497999999999998
95,2019,104.99,106.01,39309788,5.672999999999999
95,2020,99.89,105.54299999999999,40222504,5.242000000000001
95,2021,0.0,112.501,41179352,0.0
96,1980,0.0,0.0,3384760,7.762
96,1981,0.0,0.0,3422026,7.616
96,1982,0.0,0.0,3453785,7.402
96,1983,0.0,0.0,3479464,7.394
96,1984,0.0,0.0,3498540,7.303
96,1985,0.0,12.088,3510978,7.619
96,1986,0.0,12.652000000000001,3516423,8.119
96,1987,0.0,13.064,3515827,8.597000000000001
96,1988,0.0,13.228,3512179,8.509
